	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
78	42	0.04111879494205806	0.005807860618216243	0.0017308338172405892	0.0035241103641952733	0.005685088265395202	0.007310629735580269	0.006429680784261925	0.002870934298662797	0.0034777311159162458	0.00428192594258951	0.0
79	65	0.23663105233003165	0.007256256743997921	0.006430080074652603	0.012883638526021866	0.02170705128294828	0.034824830881917124	0.05602168539524417	0.04213119824643699	0.026547451750381992	0.028828859428430685	0.0
80	68	0.12359604737992116	0.013250268293642984	0.009466553399703504	0.012584079557366436	0.016068489923737175	0.017377439289956786	0.016838347398685876	0.01135518784298049	0.00984696351055621	0.016808718163291693	0.0
81	30	0.20949013125852017	0.004658342293974285	0.0027777745100756933	0.005337012138519503	0.009832940778801971	0.013543770240345903	0.02205644777895656	0.03108352133871007	0.04414237092632646	0.07605795125280974	0.0
82	59	0.122422649255295	0.017004927142555228	0.00816335121049764	0.009925507260991584	0.00944396367810065	0.011744175696042383	0.01644496066798317	0.015626358893972382	0.011601096154646263	0.022468308550505706	0.0
83	51	0.2679631131870726	0.006891829783524334	0.0035908817421297706	0.006440495027799692	0.011536248093784644	0.014777151333928623	0.021842438160474813	0.03621830730714769	0.052209557763384706	0.11445620397489834	0.0
84	86	0.17175199552355885	0.026869407550807932	0.014281879449712525	0.01267387766765924	0.010655168452225949	0.012856168278492196	0.021241953408311153	0.020646738372786147	0.018984547909609455	0.033542254433954276	0.0
85	56	0.498692276531023	1.2042673515001862e-06	2.5581627711043125e-07	2.1248068755436367e-07	2.3323753566101588e-07	2.533450453581953e-07	3.5420886766571767e-07	4.2945016101808894e-07	4.6883116040380186e-07	1.2971347189378488e-06	0.0
86	76	0.4717279884728084	2.8591959760174043e-06	7.841524976187881e-07	7.173719125830306e-07	7.27997303705917e-07	6.894937894911196e-07	7.290198942561342e-07	5.648609120583775e-07	4.1765475543127935e-07	5.129981489328124e-07	0.0
87	82	0.17932159744756815	0.007443419714781199	0.0062308274984206255	0.010292514747211514	0.014845593019407854	0.02111707614594186	0.026786515193891462	0.023790821341938224	0.02478198667928226	0.04403284310669314	0.0
88	29	0.1684199484463337	0.005107714164633577	0.0026912222524493215	0.006762751437689828	0.011873229526064115	0.015865352783274438	0.021337153802067986	0.023405657636367032	0.026715748126213894	0.054661118717573516	0.0
89	74	0.172535403378812	0.009607521253244418	0.007084395357510827	0.012522474827625998	0.01897666066527782	0.020515482069815693	0.023705188525838097	0.024948123155011902	0.027807440902901763	0.02736811662158549	0.0
90	29	0.10092748219909992	0.0113414056209441	0.00286718880644787	0.0040454591905657086	0.005009967720454936	0.006652761408526322	0.009249646987079824	0.010683734782968008	0.01601685133871094	0.035060466343402194	0.0
91	40	0.15153770874206657	0.008154797915534969	0.006795739907152829	0.00923875239827453	0.009702153020339369	0.01207829980164567	0.01779003153557031	0.024089103176667973	0.025922517774530494	0.03776631321235043	0.0
92	71	0.19141214600412831	0.014766242705987219	0.01128289088952088	0.014142206713784487	0.021391705386949157	0.023431979687926895	0.023975395663271643	0.021769539609576578	0.022306197411817545	0.03834598793529391	0.0
93	62	0.1275577927289167	0.010523526829514762	0.0053912324945624614	0.006361192380871194	0.00876811599967518	0.0121780628787773	0.020705722153008636	0.023976673222645843	0.0194744164098961	0.02017885035996522	0.0
94	72	0.15937326575224992	0.009712496761412987	0.009544091722054723	0.014994706827685313	0.019430936812107783	0.02114277483600505	0.023315425538820524	0.02074111196622305	0.015232341149464226	0.02525938013847625	0.0
95	21	0.04133035886881907	0.007591101441206631	0.001861149572912342	0.002750124349905253	0.0027539929256861027	0.004251458869340729	0.0058084942938040705	0.0037776038712041505	0.004438604801970198	0.008097828742789595	0.0
96	46	0.12220006632261207	0.02019001122125892	0.011584764315520728	0.017871610431669443	0.01518277033339873	0.00911515058820923	0.012551647537424528	0.011060631503792648	0.008541485440051068	0.016101994951286773	0.0
97	71	0.2697665449325659	0.01226135479600761	0.01004031290366504	0.01568974194721507	0.022233883426908015	0.025292876395199823	0.036088123693495996	0.04129056530976622	0.03697645217113202	0.0698932342891761	0.0
98	63	0.05369694334842201	0.00839962713708296	0.0020652628573944714	0.002991281479045377	0.004679796446657376	0.007529682115315257	0.00911123401131167	0.005095935927550539	0.005296369030129111	0.008527754343935264	0.0
99	27	0.09535075052813702	0.006676763329745547	0.008083351383114265	0.012925295895203803	0.009830328751356775	0.009720899265757043	0.013280153189888289	0.013684525223271689	0.010088505320352475	0.011060928169447119	0.0
100	38	0.06349534291280898	0.006799266892301642	0.0035131034021499653	0.004951141593712957	0.005855105954927348	0.0063665911753572665	0.007476234842026882	0.005991821141690143	0.009098578367638482	0.013443499543004287	0.0
101	72	0.25319382237185123	0.027880119853866875	0.018405934415502034	0.021142903446207006	0.021103171872686136	0.017679867611627438	0.024893295508816915	0.033633154820198005	0.034113218238907755	0.054342156604039044	0.0
102	37	0.19298369858582343	0.008212716649234958	0.003885163634152394	0.005551732186318916	0.008825107242235612	0.012862626575803355	0.020141731268109763	0.025753430306901283	0.031866844630583493	0.07588434609248365	0.0
103	39	0.17417502550179412	0.010427428010386371	0.010984044027274285	0.014028987448929494	0.019848937572056028	0.019451505385918895	0.019343024026859112	0.02329486112256445	0.027906678761382323	0.028889559146423154	0.0
104	61	0.17837440116751335	0.006546221682093902	0.0050618981056549	0.008891805173151617	0.012908093241751635	0.01668086163906337	0.026898789788813708	0.028789624480783364	0.029166965918032986	0.04343014113816786	0.0
105	14	0.0668534102424172	0.0049765628435829	0.0018189517646900071	0.0023822094775660012	0.0031463271432583036	0.004341853210737436	0.006689512180991612	0.007807263387892839	0.011057399093216225	0.02463333114048187	0.0
106	59	0.22654520571602416	0.017752583388640265	0.016269936309665122	0.01951764607982713	0.02020732584655639	0.022022977943086535	0.02764239336177013	0.03036846397793667	0.03254786774135917	0.04021601106718278	0.0
107	64	0.20012417551969275	0.008428201318729359	0.011499295008624254	0.01930324987361362	0.022223938046687014	0.020944242307747107	0.02584882161606167	0.028523766429580974	0.024811949843007542	0.03854071107564125	0.0
108	67	0.0981379627252437	0.008402493310339468	0.007115456979199176	0.00738068704309394	0.007114656557858202	0.008410850044814242	0.012270419129695107	0.014773536775919485	0.017183551407711415	0.015486311476612682	0.0
110	48	0.1755776299174484	0.005636649079516515	0.002380026953152393	0.003564498991896625	0.005494124376040995	0.01025686368167114	0.019103031417076168	0.02523702154927012	0.034051662692121246	0.06985375117670319	0.0
111	31	0.19168484534018987	0.003814024478277019	0.0046194394599425	0.008657847657626259	0.01405843037342662	0.016415765324941798	0.022086213613844566	0.031129182579928923	0.03960358467593137	0.051300357176270794	0.0
112	44	0.15095649109594633	0.00923634384941288	0.005966239369261406	0.010360542105090874	0.016877077723337873	0.018550151577759688	0.019397766168039628	0.016178010108984765	0.01927413180582843	0.0351162283882308	0.0
113	52	0.16233214446879407	0.004709341234181442	0.004217726799065793	0.00769364409279469	0.012525073871081642	0.012889921615680866	0.018803373797769134	0.029012854322951392	0.028028315214156163	0.044451893521112944	0.0
114	50	0.20098253301707003	0.00983924816756479	0.006499482323729164	0.009923777059559706	0.014767749465152434	0.019208919768805954	0.03224340970853308	0.03928600268100101	0.033941982396405564	0.03527196144631835	0.0
115	78	0.1955833993850132	0.010235056660923409	0.008924903692750948	0.011662036586907705	0.01332590152981162	0.015492045462589747	0.022809114720169554	0.02935291714395883	0.02752788811362538	0.05625353547427603	0.0
116	76	0.185039475628096	0.016680520852795137	0.006931142030603238	0.009872626428427051	0.014138906654020296	0.016630370392982628	0.022686976191475805	0.023300611424878187	0.026833656455408264	0.047964665197505404	0.0
117	66	0.2293519993934674	0.005228312995388358	0.005549578411232299	0.009616232866956839	0.012920513473626626	0.014808887967681626	0.02285694100494156	0.0370683946150433	0.04419997827112664	0.07710315978747016	0.0
118	65	0.28878989294848767	0.011440678522085485	0.011793695406808698	0.020399462188222243	0.029762160996395157	0.03163684495150232	0.040270394912654515	0.04741612306508683	0.04070520815704324	0.05536532474868921	0.0
119	49	0.07888436847684903	0.01242550493251263	0.007003956552260849	0.008544101971204577	0.007624805152968492	0.007527805423679548	0.008407351981479037	0.00577359566819108	0.005506680005391592	0.016070566789161234	0.0
120	35	0.21927580171864391	0.02196904318444164	0.01729113436312768	0.02309530420822228	0.032375621092453566	0.03198298763942414	0.041131901001596805	0.033766622919541044	0.012319330834096174	0.005343856475740607	0.0
121	40	0.20409914818200647	0.008741451276866196	0.011654455082798694	0.020058127575293214	0.01746989342994855	0.016436220108013343	0.022588310180266087	0.02907562548986042	0.023524542970367164	0.054550522068592816	0.0
122	51	0.17902276854279836	0.016342837537450042	0.011711214318719776	0.0163721091371659	0.020894362455024792	0.01942522093650483	0.022732390001570978	0.021554995461964307	0.015126946496098265	0.03486269219829948	0.0
123	53	0.2733402658828622	0.005714762815371497	0.005550760049197653	0.010573092178761713	0.01911801636144314	0.022645321760680712	0.03676655279109281	0.04830649216141744	0.05323608844055469	0.07142917932434256	0.0
124	60	0.24366967855653998	0.011890331543267893	0.0077163300402435814	0.011837420322657603	0.013239141327507302	0.015420261878232349	0.02360338930378047	0.03475038510490601	0.04510621265547561	0.08010620638046914	0.0
125	98	0.21509689185269715	0.013323000846816715	0.01281532522299816	0.019684764040667567	0.03053004978656352	0.03456390402302351	0.03705064267826043	0.03233484318040716	0.020114466067278933	0.01467989600668115	0.0
126	75	0.20916541958483997	0.007908799594865177	0.00679387899829887	0.011307969283974586	0.01685570180374795	0.025419738734523196	0.039035525171013455	0.04097437114484068	0.030675145979504867	0.030194288874071176	0.0
127	50	0.25179907136673163	0.007030379041550164	0.005557569728558904	0.009916565060342495	0.016627015932665537	0.01771495588380634	0.023268982736126317	0.031479703621656065	0.039764984010232984	0.1004389153517928	0.0
128	47	0.19923229990566338	0.012776487218695853	0.006329771213615469	0.008730935915571801	0.012720807215204258	0.013872460393962036	0.01865040380253072	0.025689182975164294	0.0324658354993658	0.06799641567155314	0.0
129	50	0.1748597549340652	0.03943823999011404	0.021252403378365706	0.024565660832250327	0.022321631309685685	0.01867283870883966	0.01725777356960504	0.012731324392193051	0.00799513683018615	0.010624745922825512	0.0
130	48	0.0997803100124148	0.0061544079182095385	0.003978145714718118	0.007267108965569726	0.010266493972093465	0.010806873338629614	0.012290503419223497	0.015364370294250432	0.014703236968651359	0.01894916942106904	0.0
131	52	0.2618846372071446	0.006290584841908954	0.004770897534833235	0.009560862081480003	0.016612223971654554	0.02279442337354485	0.0323406549802505	0.03769039006003354	0.04300867185184136	0.08881592851159764	0.0
132	51	0.16626427594792106	0.014393461727036563	0.010496015799200108	0.01180422206966774	0.012928891588125557	0.014174141642396311	0.018518404020518447	0.022194952987060895	0.025846119337253733	0.0359080667766617	0.0
133	75	0.10912861592649886	0.005735750696024403	0.0033473532156069238	0.004956606101620035	0.0075189038961860424	0.010363124619668318	0.014446861010111202	0.01927541678292092	0.021669795773624018	0.02181480383073701	0.0
134	58	0.31294622474092554	0.006520975630164236	0.006267670316825158	0.01206869234866724	0.023302533051473347	0.0370003517790273	0.06462475043664449	0.05820257946215916	0.04610892654321902	0.05884974517274559	0.0
135	100	0.23129499735998832	0.017480370054117497	0.008573756250150395	0.010460918458863063	0.016384575082606934	0.020041767732278146	0.02529733210612263	0.03590392523734986	0.041917889286007	0.055234463152492766	0.0
136	56	0.0973962444912258	0.016511281547428938	0.005960806727420205	0.006134478249025084	0.006245364562931779	0.008045420037499114	0.009358861360783627	0.008112801377108524	0.01083230173228656	0.026194928896741975	0.0
137	91	0.1648381983962051	0.011600929834488315	0.009519065913771375	0.016284900784708203	0.01957562276357406	0.02223591145118437	0.02330301770570139	0.019302969039831048	0.01612987733353032	0.026885903569416007	0.0
138	27	0.09707415337399475	0.006408006942688791	0.0033867047639995346	0.006012535995375122	0.0058558920812767125	0.007295157152928492	0.008752045449374387	0.011171812476623164	0.014659882249176727	0.033532116262551814	0.0
139	13	0.06413990191716896	0.006874967411112563	0.0014442578215835152	0.002161936692574023	0.002729720910026314	0.004046321123113532	0.005367569657382854	0.005284277111201714	0.010350962261996069	0.025879888928178378	0.0
140	33	0.1522970239404072	0.012627979599991013	0.007068382825660174	0.011678485902008437	0.016093340562659625	0.01803387906085281	0.02026584668125091	0.013809312848132561	0.013019953450278978	0.0396998430095727	0.0
