	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
14	78	0.21026967626260268	0.034683136222169425	0.02051482518675664	0.024275763158367165	0.027433824864878907	0.02609331605674381	0.02650741570651463	0.02192310780086329	0.014004905598426026	0.014833381667882756	0.0
15	36	0.2052762457087014	0.02354361239468474	0.011356072666534229	0.01181367492553173	0.015646236014946798	0.017408239696527147	0.02539173089342884	0.04057538408950158	0.03497733160622009	0.024563963421326246	0.0
16	46	0.15705481066570567	0.027578836417040085	0.015735518237962764	0.016140586473238707	0.016588678361516056	0.016794472726565077	0.018680401835533725	0.015156361981397073	0.012656527407880262	0.01772342722457193	0.0
17	46	0.11295852426293894	0.026861389073041773	0.009391978495562728	0.0076002637936051515	0.00882770732393473	0.010317584565917784	0.013514749337153475	0.012714417836036503	0.008343164997077832	0.015387268840608967	0.0
18	57	0.10712379409703504	0.03060397384891992	0.010006329705246524	0.011490941527979281	0.010242903029733469	0.010242169977000806	0.011675058933858035	0.008694792210409323	0.005766014637803464	0.008401610226084199	0.0
19	52	0.16821982088152843	0.041233045471168	0.012264829663540918	0.010627120699482635	0.011928216764620012	0.0121693189093111	0.016266704649397352	0.02248158950401241	0.023280022278691144	0.017968972941304857	0.0
20	44	0.08109447604959136	0.023679919682567357	0.007381720514010167	0.00707280010827015	0.006607609898749379	0.0058436608302885225	0.005464104902395843	0.0025810710847389354	0.004598595976905009	0.017864993051665987	0.0
21	18	0.0680279873276739	0.024628607404801647	0.008912035020827304	0.004050648749933282	0.0031167537252356956	0.004349993612987836	0.004852608038717159	0.001932179665354946	0.005858609784574072	0.010326551325241956	0.0
22	20	0.16463920638267351	0.027523974493365397	0.020857051210930476	0.02743405331123138	0.0261275049813096	0.019471832709517734	0.015703096790697566	0.012554611656650609	0.007758425415903393	0.007208655813067351	0.0
23	16	0.15736730637252017	0.012547054773391797	0.012234394999818102	0.016519568975130475	0.016202462268018768	0.013967097733480309	0.016361734350576976	0.01593606491545481	0.018366687714164727	0.03523224064248418	0.0
24	31	0.14142944245149583	0.01321682892353171	0.007370647509813833	0.007916520128195109	0.008409806329920024	0.0109911606832773	0.014233684080162831	0.01622946559724265	0.020967153784903853	0.042094175414448515	0.0
25	55	0.2454840544214001	5.222453966842151e-07	1.9075409873100023e-07	1.304546991859821e-07	9.410538560401009e-08	7.301374263552718e-08	7.836426550073576e-08	6.813330592034766e-08	5.0335208955899796e-08	6.636336734538698e-08	0.0
26	28	0.22396552774568662	0.02639940205600362	0.01418884665955105	0.021234851080036303	0.024363171687636	0.02236806005956813	0.02553005406655294	0.02663909717259688	0.024392596069548717	0.038849448894192964	0.0
27	63	0.31405711289650406	0.044922178379366726	0.015515009906097957	0.014339791305052054	0.01780311265012904	0.023122642374997955	0.03175403865314011	0.04091131684708471	0.04789215213495879	0.07779687064567672	0.0
28	30	0.19125203505054084	0.02355106834328721	0.0129971485145902	0.018370250502900302	0.02168726246888796	0.01498363509881112	0.014339519637968104	0.016754617553737604	0.020541868109989328	0.048026664820369006	0.0
29	47	0.17921064172552637	0.019032261046804843	0.013070413107924315	0.020566613508934024	0.02506387949603936	0.02644842212175233	0.031549371774053536	0.03026126384933823	0.006648583105476762	0.006569833715202948	0.0
30	32	0.09257415587365816	0.01636729381307904	0.0062071463523663516	0.007616652385552821	0.008623366002867361	0.010845641492471489	0.011895425580521486	0.0075451401675065205	0.007587122038726371	0.015886368040566715	0.0
31	68	0.2541510120399544	0.02713822758660351	0.013590306822722796	0.014890883764945018	0.01831878612749926	0.020392279053622897	0.03261865315596908	0.03325001374805424	0.029834968145478098	0.0641168936350595	0.0
32	76	0.22557305318984383	0.023202409853560316	0.010872771064323595	0.012908408203713938	0.018779548551983036	0.0265451327073429	0.04295258133496287	0.03796505609409925	0.02729053179387885	0.025056613585979125	0.0
33	7	0.09924957718249426	0.009541883270468631	0.006373011055904213	0.00850360115949474	0.0067966996003716446	0.007489391101673606	0.011256821803433858	0.012663747668966035	0.01565041597616174	0.020974005546019796	0.0
34	23	0.14081604157957694	0.014588594671317082	0.0046478108324936734	0.0061803133824433806	0.00864381164490782	0.010989021855669797	0.016414340991983363	0.02388651974296977	0.027834442820850604	0.027631185636941454	0.0
35	59	0.17070254942092522	1.3497976372945142e-06	4.3046091058372537e-07	4.152114334273183e-07	4.164928567914492e-07	4.7760377845966e-07	5.06015487487788e-07	4.277713325171465e-07	5.39295441093421e-07	6.758164433420712e-07	0.0
36	46	0.10044802803181282	0.023011608167297717	0.010826999645198981	0.011616639571431941	0.011560632558207403	0.012627626252974117	0.013002456753572787	0.008929238737311718	0.004207485363892118	0.004665340981926062	0.0
37	71	0.2128471042990834	0.037492598207118366	0.02419637169483561	0.03186627400563551	0.03236573312538098	0.025575262737636884	0.0210899014563717	0.01646847259498311	0.01342529593989552	0.01036719453722574	0.0
38	44	0.2680149182946094	0.03665903112512398	0.017799125756173276	0.02421222366198377	0.024955787848157766	0.023600146906197494	0.027739652530053435	0.03699083031702256	0.040423450653169234	0.03563466949672786	0.0
39	64	0.1713590694634001	0.018806073190982646	0.00816150091618097	0.00945095020380336	0.013217266400613752	0.020263649759742763	0.029221609340855652	0.028037589432547118	0.02130869985902791	0.02289173035964595	0.0
40	45	0.23620095438303312	0.025820552280635886	0.015999503010744605	0.020920290107442147	0.028164550282918102	0.028144569122226105	0.03255562406994348	0.028903436321923232	0.02510107436901271	0.03059135481818686	0.0
41	71	0.211798788786916	0.044597096957885496	0.03043264642008997	0.03392699154603762	0.030725065234613692	0.023745097157544	0.0221890525350047	0.013136436408803957	0.006503657680609617	0.006542744846326928	0.0
42	54	0.11019764061084883	0.025484681212815462	0.012343058933857242	0.01108232197442115	0.008848482931154188	0.009237011633257946	0.012708536717522097	0.013060479982682813	0.006790754500278858	0.010642312724859073	0.0
44	55	0.24999727131416882	3.295365298594246e-07	1.2087648975441082e-07	1.0722200103439196e-07	1.1204844909044659e-07	1.1200082622043916e-07	1.4006795662127617e-07	1.3534079258056422e-07	1.1826409980033652e-07	1.7954898669469012e-07	0.0
45	21	0.03291778388755187	0.017028452525281935	0.0029596997095706753	0.0022005650594027425	0.0012842894536210406	0.0015713966285446565	0.0005772211456960806	0.003952934495302677	0.002068373970843366	0.0012748508992886992	0.0
46	26	0.2434748321835286	0.011104269430183947	0.008360666391276497	0.01236235930704552	0.01804530697402363	0.03159650102530528	0.060765406605344865	0.05780655804299014	0.027317006530422606	0.016116757876936137	0.0
47	100	0.17861954957422288	0.027007958905157812	0.013437616341783983	0.0160917367650748	0.017812072667396848	0.018244645608072815	0.021971198692983616	0.020503354245446505	0.020601559882240755	0.022949406466065757	0.0
49	62	0.25676774210386233	0.043987066659811044	0.017783537194735168	0.014385375722537643	0.014545889269771826	0.017108962418607106	0.02205304387566908	0.03027094666386166	0.04421503973811319	0.052417880560755595	0.0
50	43	0.26337244136747073	0.029900725980580474	0.01720037108927863	0.02032761594625239	0.026079271034971457	0.025249923248077163	0.029254197039638642	0.03447630448891113	0.036573466465308235	0.04431056607445262	0.0
51	35	0.14341648045151234	0.02744607294416989	0.011798865753119598	0.013832942365402983	0.01958918770320752	0.019431126606779654	0.017171922415055406	0.014311602974311586	0.011237329841468064	0.008597429847997617	0.0
52	26	0.09260082447980302	0.02434807899896862	0.007587430487364898	0.007256774468416681	0.008248333171876742	0.009257312755325474	0.010915134252868549	0.009970659495902739	0.006787991264395954	0.008229109584683356	0.0
53	83	0.19967810999423685	0.026237360999429207	0.01551870083115689	0.019003723388121053	0.02228263017674784	0.02494288991181149	0.03442005974385599	0.03285277695248029	0.016046614645677477	0.008373353344956584	0.0
54	58	0.08812813319187796	0.01943633891866673	0.009369845611799672	0.010154633168122748	0.009203921022613946	0.011460284963558744	0.013080776807326524	0.006736384281060983	0.003521029993659475	0.005164918425069138	0.0
55	8	0.03157206871885517	0.0077742978386291205	0.001773223421399104	0.002646007961662351	0.0035724583212090755	0.00597394702891099	0.005847726227510252	0.0013058181973255375	0.0008477516779574878	0.0018308380442512502	0.0
56	40	0.20675926520314192	0.030012401315244713	0.008099385154747897	0.008196643545783429	0.009274597812772983	0.01192126929183258	0.015909668384814897	0.020986893922107768	0.02675275083034042	0.07560565494549723	0.0
57	27	0.07065076195557184	0.014171451123624109	0.003177901399174533	0.00396831731368337	0.004460680512730712	0.006489245308860766	0.008926041959754712	0.006427580926405986	0.006703696668289251	0.01632584674304839	0.0
58	16	0.18626523152435603	0.016529832173271856	0.009368011009693308	0.014458527403772212	0.019416266673163752	0.01758246568688497	0.022903149164387133	0.03367397656311333	0.034091322254183126	0.018241680595886343	0.0
59	23	0.08475304056820013	0.024297222114124238	0.013411395398025919	0.012285521987073406	0.008764386856336685	0.006795640969203202	0.006618384170696214	0.0033900892767071583	0.0022979777006003448	0.006892422095432959	0.0
60	24	0.12607227137557347	0.022228352565432232	0.010620500521736848	0.00926566572553349	0.01044939808474157	0.014168697111564963	0.01980185355205806	0.0164878422744034	0.010208040698270521	0.012841920841832409	0.0
61	27	0.35097656188097737	0.023984016501445042	0.016272760111180184	0.020720003687101356	0.02669208573820671	0.03342854348548798	0.06639349851256018	0.08837552371482163	0.041603908346434224	0.033506221783740034	0.0
62	73	0.3697761024091346	0.04202961950077154	0.03432442621504385	0.045410719754682215	0.053612741492273616	0.04845848130082385	0.0444483615788035	0.03876870607038279	0.035585219272879845	0.02713782722347334	0.0
64	70	0.2413543003434095	0.02453109116182696	0.026098024597275345	0.030784250156211813	0.02648638079301667	0.0247787009980747	0.023985420718510654	0.01998663221755719	0.024006211325763416	0.04069758837517275	0.0
65	71	0.20019618168445927	0.03487420907211617	0.01603652268471754	0.01905079781959345	0.022272013643193807	0.021693581899957487	0.027473394626328612	0.024351605799440394	0.017792361536188555	0.016651694602923244	0.0
66	60	0.09664183133745044	0.024014762683491994	0.010142273542326947	0.010828155267792135	0.011182511368440123	0.01127719035472571	0.011355578456298174	0.006338910516660148	0.004352085963747238	0.007150363183967964	0.0
67	61	0.23460581335758235	0.03881235735796354	0.013936630335502676	0.018984044912523906	0.01909786819593065	0.01557120865808486	0.019830453276041184	0.022939088393016727	0.028399198860344706	0.057034963368174124	0.0
68	26	0.07479436632942538	3.879739391339279e-07	1.0812654044930762e-07	1.2366781299287357e-07	1.105603774129387e-07	1.2916720360524774e-07	1.830547508880641e-07	1.1298500003191168e-07	2.373208452830477e-08	7.896636460589372e-08	0.0
69	76	0.2256254145187993	0.028080821635897805	0.015223250305556345	0.019608479260404207	0.022164187273619615	0.022802330955809982	0.02803211853104788	0.030198203466721578	0.023647354128110087	0.035868668961631794	0.0
70	49	0.2811783422337708	0.013965531374120994	0.013801977993163128	0.024756819961219215	0.03153325679036156	0.03964057674440326	0.040303888437318434	0.0476631129718173	0.046691987202596305	0.02282119075877065	0.0
71	57	0.16476373282360526	0.02151754384652309	0.008671080872384534	0.011141307717441883	0.014889134485008167	0.018490384074217745	0.019053489015439545	0.01506848892319657	0.01802586171856162	0.03790644217083212	0.0
72	67	0.2054393488714748	0.03264253642736398	0.01928865121131281	0.024669397093932274	0.024087732598136194	0.01980146039985266	0.0210691131259316	0.023482883332264885	0.015949252708767334	0.024448321973913077	0.0
73	44	0.11669501280390646	0.020869842435760243	0.010234623457124614	0.018073966783788593	0.015378509404245469	0.012908109706674106	0.01088657405555335	0.009818589830200668	0.0111523449376122	0.007372452192947215	0.0
74	20	0.10585801576810733	0.01971249855613981	0.005521082813362171	0.004535265974585524	0.005123043431629476	0.006029665838744784	0.008455704903628293	0.014031549098526993	0.01901465269519464	0.023434552456295644	0.0
75	45	0.11250401818664355	0.027793142016106186	0.011032795646071026	0.009737125911768126	0.008962936732048867	0.009099417505905661	0.010585286625431928	0.01049616982021862	0.01111309207999241	0.013684051849100733	0.0
76	55	0.12588551266225056	0.014702563170558115	0.009741802655288984	0.013001518157656985	0.015651676500426714	0.022068591939517546	0.03391469347502587	0.01010691747194792	0.0028446679450695195	0.0038530813467589136	0.0
77	87	0.19347904917635322	0.05894765890810177	0.02244977750744578	0.02057276069595653	0.019862789139879093	0.019329995024456557	0.022316808966277524	0.016236317477321745	0.006615837413167032	0.007147104043747199	0.0
78	18	0.20146624645146177	0.051028057687560205	0.022486897389046284	0.02393116164240708	0.025726243499812396	0.020241820026342828	0.01573159607129613	0.01277107686942661	0.011237321995230108	0.018312071270340142	0.0
79	16	0.18958846024617065	0.011909036849890288	0.008803515740061463	0.01692008954641975	0.0183505740338747	0.013515372119022494	0.016235950925535293	0.021813951010632812	0.03102097350221441	0.05101899651851946	0.0
80	57	0.16234923681524643	0.02104821108110483	0.011726752246322929	0.015330050733642738	0.018273598320624827	0.018394717865490476	0.025158400411025475	0.02218526883761452	0.015615706099877296	0.014616531219543337	0.0
81	47	0.13101168639945818	0.02404714076779519	0.015340456468357678	0.018106118213237363	0.01933052109714236	0.016777826661582028	0.015707554379521375	0.007932719800565962	0.007107982545276772	0.006661366465979449	0.0
82	56	0.12952507335186583	0.029006156079441132	0.011840533642775455	0.012278449731325962	0.011533257392882905	0.012022018894847832	0.013898902100395152	0.013493325776726947	0.01195706045733766	0.013495369276132783	0.0
83	49	0.06648295635125129	0.016756070090222265	0.004897452909251607	0.006481132661970625	0.008640248708613234	0.011310092964687208	0.011694391657036896	0.002690572309180043	0.0008974407315789034	0.003115554318710516	0.0
84	88	0.220938484467123	0.028780974519830308	0.01892624835494711	0.02421626190723543	0.026218075074868973	0.02288124249212624	0.029716394660752137	0.026924454260350467	0.0192187918642294	0.024056041332782954	0.0
85	40	0.11475127927886403	0.01646841654509821	0.008380113105598183	0.01091591382326211	0.011079130624242036	0.009310963428534547	0.008973913401422638	0.013878509593716327	0.015839762440155218	0.019904556316834764	0.0
86	45	0.08725884955551107	0.017747060659748952	0.00793635497030017	0.008577460641077641	0.009846256677450014	0.010882884032521276	0.011836927313049053	0.011139143763564252	0.004558747533166574	0.004734013964633143	0.0
87	64	0.20522797111828278	0.01812862568575473	0.009972242529621714	0.013314422884063318	0.018210922290768164	0.01975466086803189	0.02178543576986127	0.022714129258730724	0.02294031983945158	0.058407211991999386	0.0
88	38	0.14524878713474615	0.025131142151920347	0.023325303190177907	0.02715293643719511	0.022079492837518568	0.013995736108320445	0.011611852192731798	0.007225402685842497	0.006928981716828457	0.007797939814211025	0.0
89	63	0.203622348667306	0.032798603124792464	0.011217146222918153	0.011075130576705186	0.011418945545576539	0.012856811363022445	0.019646410846971562	0.02651514388702823	0.030835947916734184	0.04725820918355722	0.0
90	81	0.17764796253862175	0.032100501108111815	0.013555211803544343	0.017203982688722634	0.019487382806369684	0.018064434637886564	0.01942114466655427	0.015886261820386476	0.01580851506810297	0.026120527938943004	0.0
91	48	0.11387696723953358	0.015538451960178196	0.004823787388432468	0.004782090686839221	0.005456879200640549	0.008104593812659973	0.012735638798165368	0.011383042137253576	0.016381807568472684	0.034670675686891556	0.0
92	35	0.06897653774191856	0.011438750405180192	0.005326749459791665	0.0073678647462150845	0.0075084537235095596	0.008905386364143803	0.012640912688572866	0.008699233684871677	0.0031273490376343364	0.0039618376319993705	0.0
93	65	0.16132925869624798	0.03135613099120718	0.013913904160358877	0.015187914905327202	0.015760974606163703	0.017921000784682214	0.025948646246834565	0.019199793105915394	0.011423410773661755	0.010617483122097093	0.0
94	29	0.08607791809843926	0.023364049720817473	0.005309616075372464	0.005114523243305617	0.00617729339275171	0.007576902808294988	0.008456037665751872	0.006765473213842249	0.007756329458555766	0.015557692519747132	0.0
95	20	0.11580803540972079	0.011961315207365444	0.0076487166538905214	0.009096167740482147	0.008388271971393784	0.008021591886534073	0.009863208943390187	0.012556297187317697	0.0162737654611149	0.031998700358232025	0.0
96	65	0.07156718119002488	0.013887204161670028	0.006534621028585033	0.0062555529467338295	0.005933022708207877	0.007635136744044197	0.010498137915716826	0.00915955260027549	0.006519343647487045	0.005144609437304541	0.0
97	49	0.23989184120786033	0.029405544227274275	0.017064816737584386	0.02199048510950292	0.025565372810514374	0.0247581418242062	0.03352850187331021	0.030059633586224155	0.02440614463171597	0.033113200407527826	0.0
98	50	0.133641730617132	0.010657158033786418	0.006439319505814993	0.009610096723483334	0.014297673439614769	0.022800193119591753	0.0296966385661514	0.018441885484818923	0.01009429470407943	0.011604471039790981	0.0
99	46	0.11415213176096017	6.069130127036509e-07	1.773559991209319e-07	7.79888369977566e-08	2.4022328212884123e-08	2.2888949162388003e-08	1.6091615805716036e-08	1.775592630035076e-08	3.0152975241224943e-09	4.490045474007689e-08	0.0
100	79	0.3300587541444947	0.04736598941125103	0.023987368213807782	0.02970892572989291	0.03359870564235644	0.03654898101984492	0.044237933067232664	0.04350260454330202	0.03685800592455036	0.034250240592256564	0.0
101	50	0.22257909935372355	0.03847991297648772	0.01690210726357567	0.02018045480424584	0.01915652490250072	0.018105686006282887	0.021483939530289473	0.021766751236199484	0.02024170376185283	0.04626201887228892	0.0
102	73	0.20928853954664006	0.019118162535811313	0.009274415311441039	0.010767378393923308	0.0136047748095727	0.017586729453512195	0.026629810617277247	0.032736470146189744	0.034334926206193	0.04523587207271952	0.0
103	17	0.10915648359984367	0.007493754672676973	0.0009738737553846234	0.001560984566509461	0.002236098982910983	0.004066055926112227	0.005304104110873281	0.002845026195708685	0.013768849003980038	0.07090773638568741	0.0
104	75	0.23148477733963918	0.04060397426941316	0.018392098327073184	0.023261552155009663	0.029699880502200106	0.033782146971794776	0.041577038954044535	0.025837297453418583	0.011722886643331407	0.006607902063353799	0.0
106	59	0.1510239502330024	0.021145839612876024	0.01131071962791534	0.014931502550982963	0.013197163730643217	0.013440833455636216	0.01800385974923783	0.017103677861627455	0.017889110043800727	0.02400124360028264	0.0
107	42	0.07790113267674027	0.018498125476072796	0.006484829168160259	0.00835441919057998	0.008125185595781669	0.007855765678092189	0.00871636654650052	0.0078819602319916	0.006248980418144442	0.005735500371416821	0.0
108	17	0.06493678451069078	0.008334271811081354	0.004276956513949097	0.008816902736530987	0.013000824962168266	0.012446793256962862	0.011431573534929275	0.0045809056276785885	0.0005273301647168284	0.0015212259026735277	0.0
109	56	0.2987138209037815	0.03069966340537826	0.02062718179674928	0.03084274079653239	0.03755709934125212	0.03588903203503285	0.03767525995000092	0.03435176197800073	0.031370164587139954	0.03970091701369505	0.0
110	48	0.13563080102771166	0.01917483796618428	0.009160435816681816	0.011520140966770603	0.013493673765649633	0.014753071273024686	0.0185636850458995	0.01997326874628954	0.013240832922259724	0.015750854524951896	0.0
111	46	0.19914965195264173	0.028321772071381333	0.014803885953855928	0.016889141213808884	0.020506437920664533	0.021768212862825306	0.027823395658244703	0.027905008634786066	0.021459527044811123	0.019672270592263823	0.0
112	65	0.15868188413097	0.025859824267425356	0.011476067487103576	0.014057155332364811	0.016648838076812965	0.01940078176206209	0.017124113169985102	0.013480841093686764	0.012483897945159184	0.02815036499637016	0.0
113	54	0.06243375030448138	0.016508306181699774	0.006872044838571942	0.008550221119229954	0.007692202070157935	0.006647344171844529	0.005761281552819561	0.0025129576847597737	0.0031910623297399725	0.004698330355657939	0.0
114	39	0.047489030484631184	0.020798290811631696	0.007298593850785726	0.005194137941439079	0.003480807150314776	0.002928136062150189	0.0014054516166414539	0.0033926527296083463	0.0019034425386407036	0.0010875177834192146	0.0
115	65	0.1240335398179323	2.8650039323666543e-07	9.544075405177694e-08	5.614549489189912e-08	3.3420033617722406e-08	2.4983668802618444e-08	1.6972151085035027e-08	7.241496573834475e-09	6.110652850956085e-09	3.422289984801144e-09	0.0
116	11	0.07968982101846618	0.01084272485624349	0.0025341304627687234	0.003469510729225222	0.005406054994601743	0.008853358245649612	0.014394626254665704	0.011556350182579871	0.010699831508493771	0.011933233784238037	0.0
117	32	0.2284243230864561	2.7338347962800817e-07	1.146753666587558e-07	9.206531162762974e-08	1.1061894685871571e-07	1.1784037972911437e-07	1.168083094876258e-07	9.8531996140729e-08	9.794803285812763e-08	1.6643659065715804e-07	0.0
118	59	0.07157330239141063	0.021839530410953285	0.009495558906825416	0.006953453617208333	0.006256959026196875	0.007696657303090564	0.007419826719851712	0.002675961496813104	0.0028056524702391172	0.006429702440232221	0.0
119	65	0.21907965825833886	0.028211691475180954	0.01624609297067627	0.016408819037742408	0.016692879609211467	0.016128518725762393	0.02102053728360237	0.028659550298038627	0.02823277811543857	0.04747879074268581	0.0
120	21	0.05478357280653613	0.019508923823463843	0.00828486812114996	0.007863349814628004	0.00611787543918094	0.004816031933346641	0.004207613302644428	0.0006793704889117131	0.0006472623736560525	0.0026582775095545467	0.0
121	65	0.2986489943060424	0.035577155684585776	0.026221882190508312	0.03297547667782126	0.03782466848614218	0.032829146717029224	0.035429794939196346	0.03142371522261049	0.025887351735229838	0.04047980265291902	0.0
122	87	0.1069215893144852	0.027960808616622097	0.014154683516980977	0.01293447759426607	0.01242898764809356	0.011529112875147279	0.011555484368591412	0.00991882711841924	0.0026893696048039943	0.003749837971560555	0.0
123	36	0.13229824515932886	0.01993095342456886	0.010617502327320125	0.013956883355037548	0.01818557349847632	0.017509267432341716	0.017831076947031538	0.012908296498516741	0.009766334507081273	0.011592357168954725	0.0
124	19	0.09892701400582549	0.019417062715275612	0.009191844928794555	0.007762589003361832	0.007999696709817653	0.008374178026128727	0.01181365898812351	0.015973726820786766	0.011419048675418247	0.006975208138118584	0.0
125	36	0.08736769570329031	0.016585933531273654	0.006123427741180186	0.007748765574036309	0.00726814894668896	0.008995811754317103	0.010996335390904763	0.008615870731826555	0.0071729918519713946	0.013860410181091387	0.0
126	41	0.20085606144845408	0.023328138307633785	0.015363531325740306	0.018734942572793966	0.018770631263098973	0.015466747481159046	0.01782073498408933	0.02273219447391818	0.028720460082651916	0.03991868095736861	0.0
127	74	0.21119683365946273	0.03563288229749123	0.016471784929705083	0.019413685498451516	0.02109976344860478	0.021340147499170903	0.024033330352835794	0.01945390157520035	0.020924959249170393	0.03282637880883272	0.0
128	38	0.15513087103271114	0.02324208367767016	0.00849545804813787	0.010118388316470975	0.011910999249854098	0.013765523550961702	0.016257025191339352	0.013058979206365767	0.018343708551284834	0.0399387052406264	0.0
129	48	0.12575845836326932	0.014555926230491067	0.006337481009320056	0.009287563145739603	0.011672764296212026	0.015381118147219364	0.019299596780000608	0.018083038277841385	0.016074871802614004	0.015066098673831222	0.0
130	42	0.15591944132256785	0.05355608227803371	0.035408512301408096	0.024642289578101738	0.014665708430593616	0.008074995623952084	0.00664645767739837	0.005321247040425946	0.004026927893945236	0.0035772204987090557	0.0
131	43	0.12177907658277298	0.019943365669483175	0.010053023726718712	0.010618079814921287	0.013264042833211271	0.011105451107197887	0.010339014688550533	0.010742781278519013	0.013750533258407058	0.021962784205764044	0.0
132	51	0.13125942301103524	0.05941451164365194	0.022062367081633717	0.0183162681465887	0.010786466209465703	0.006035587686896567	0.004786658612122213	0.0032846999034161183	0.0030809308570972976	0.0034919328701630134	0.0
133	34	0.19446086234553406	0.017210062993603312	0.011160776386114925	0.012655672766142979	0.012831082782253516	0.0155227362163915	0.019351741976316717	0.02732896681033642	0.030863712933975447	0.04753610948039923	0.0
134	23	0.16020191666432065	0.013161624669847386	0.008870562000787683	0.012156314338815099	0.018521519845435645	0.020028248588496632	0.020136927118578687	0.01854603956135659	0.018708322014108818	0.030072358526894098	0.0
135	93	0.1679748094917169	0.04715799182693549	0.01977986265351278	0.01828657825829607	0.018372339393954898	0.016565724377319832	0.017916461884265232	0.013557494892900812	0.007819197812732527	0.008519158391799248	0.0
136	37	0.04638805428770594	0.009047940697394535	0.003388271532191134	0.005556286120494038	0.009669501059571144	0.009541299346022365	0.0060452645454957665	0.000963745499907508	0.0010097803456804834	0.001165965140948971	0.0
137	13	0.108857074227346	0.0065589579473773075	0.0019545598505329572	0.0029313008359925343	0.004254194029902703	0.0060698758373872175	0.00913205476617011	0.011883293802279985	0.0204683818045033	0.045604455353199874	0.0
138	48	0.05607873719556605	0.029641148817872165	0.007691872069001477	0.005227525423702839	0.0030887468894762625	0.0024832670994951204	0.0011383130902382378	0.0033542870456801663	0.0016851752337988008	0.001768401526300974	0.0
139	65	0.23194817379937546	0.021509178524586725	0.012842808535634256	0.015837347698422898	0.02053434803152975	0.024072668188964745	0.03016151795422383	0.030274455464659837	0.029322937458725107	0.04739291194262829	0.0
140	81	0.11982014439579192	1.0525972066866177e-06	3.4550263873889294e-07	2.5004784859448104e-07	1.5144511000348267e-07	1.48217554275169e-07	1.1632641533615077e-07	6.630402500388929e-10	1.914970415177498e-08	7.972502053867414e-08	0.0
141	82	0.11418090180598142	0.039285470105904774	0.01884656695500902	0.014268619654464593	0.011249131477588069	0.010291962023100943	0.009714402064874107	0.004480410801806025	0.002983495586629104	0.003060843136604795	0.0
142	19	0.153601395171018	0.029830181095315732	0.0127169032855125	0.014446701873463908	0.016298163708191066	0.01568307827600956	0.016537677716398018	0.016118450362234686	0.014448308666363912	0.017521930187528647	0.0
