	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13
12	42	0.11115011754082985	0.006407526063916697	0.0014340842387742456	0.0025240652255696964	0.004131972338173078	0.005933614643263406	0.009504679105261055	0.009437917979062004	0.010043879394855935	0.011763355524656821	0.01676279919891193	0.0002184355979552333	0.019177281308721067	0.013810506921708661	0.0
13	15	0.055361678652167665	0.005799497227435502	0.0004929291743524184	0.0006673689860033632	0.0009420332896858819	0.0011670772245464976	0.0019876746044420945	0.001979756880519555	0.0023122645397243955	0.0076047490616423	0.009421200941819809	0.007399290036259567	0.009408451221078112	0.0061793854646581626	0.0
14	70	0.20627132379675517	0.005171112298914222	0.002630615665267917	0.004110944244124182	0.00660233622049718	0.009019109865789278	0.01394135093582417	0.016416238353637164	0.027776782247506945	0.033417153877479386	0.05481006579840442	0.009458590037155552	0.015986829867289193	0.006930194384865581	0.0
15	34	0.071053971160499	0.004808932735494237	0.001187563107409446	0.0015292742483139976	0.0020611883800692975	0.0024704719827061236	0.003268334826989689	0.0033210897242319046	0.004618087458959379	0.007917682771550659	0.012837692812125517	0.0006471904008691894	0.02052751152161316	0.005858951190166401	0.0
16	43	0.08903981403347605	0.006585934557056918	0.0021647827428236373	0.003138790264247756	0.0041383318441303345	0.004471174552705345	0.005562613069273763	0.004915636541761357	0.005683343445439623	0.008686106600088872	0.011511316421760712	0.00132726421020192	0.01963549374494828	0.01121902603903752	0.0
17	18	0.10850365659406022	0.007379114364113402	0.001283234600094375	0.0017832262217437021	0.0027101637050171677	0.0038784378205132296	0.006931421335279209	0.007366225510180095	0.00809384974860629	0.011518181354997546	0.01611552443844326	0.0026024220400248147	0.023101868872558464	0.01573998658248866	0.0
18	85	0.12022425789144267	0.008709406372822769	0.0036418584199338433	0.004578077922969896	0.005955596959565223	0.007534755094434735	0.010818695164392359	0.010788621423168276	0.015423214761435301	0.016955263905631207	0.021499096251860174	0.003499500473845925	0.009432930028980937	0.0013872411124020152	0.0
19	68	0.1347137044448611	0.008217690575608859	0.0038321701964773858	0.0042073137654773385	0.004792101273893138	0.005157133922315188	0.007608510535129188	0.008418554962693853	0.012839600692677564	0.016438648837307324	0.02891461494914263	0.008758902719621157	0.023366381962213016	0.002162080052304463	0.0
20	50	0.13724793251438228	0.011153778332274267	0.0053821323116538256	0.007052497395309705	0.008676676676214932	0.009040828404699473	0.010600796633294302	0.009549758906314102	0.011775196209483009	0.012693779907522847	0.01714913600841502	0.0033368968617572383	0.017812043446544915	0.013024411420898614	0.0
21	36	0.1869435821142911	0.01761561575436006	0.009679070258909205	0.011486350602274209	0.013126723405093174	0.012811006361632609	0.014442537487972147	0.012400097725667334	0.017777370749696764	0.018353246658718878	0.025037502148365323	0.0038101371615243433	0.021446192523389175	0.008957731276687876	0.0
22	22	0.0700005937850374	0.010636801054881864	0.002037203210516469	0.0019418675112890336	0.002300850123623379	0.002785429877989726	0.004430357263292145	0.004235365676128396	0.004603031028156226	0.0083957588822822	0.007656336193178598	0.00606055851908043	0.008834008005824996	0.006083026438793934	0.0
23	56	0.13650618817116272	0.006044510061730453	0.002328101982977736	0.0046744118544177655	0.0075160563526986916	0.008798371350927151	0.011035383504702422	0.010011840330136669	0.012057487490053254	0.015884559688261392	0.026168226669238327	0.0038540912354011257	0.021480093862119597	0.006653053788498141	0.0
24	77	0.28381264810215767	0.008897904970502477	0.008156241993043663	0.01475657259559645	0.024032482285537594	0.02858296266036866	0.029916681108734675	0.02214440107789736	0.03207013051625454	0.030660182040614145	0.04722961145501388	0.011879722730761242	0.0180442687578551	0.007441485909977859	0.0
25	74	0.20894366689927846	0.007458013147219812	0.004404898980037895	0.006722022297413964	0.010355411692396208	0.013883087137386285	0.017853168451327374	0.01631554690064877	0.02254876191217858	0.022800050424984668	0.03958763116703512	0.010476857496767192	0.03429003521156499	0.002248182080317604	0.0
26	58	0.15726757893919627	0.009409515709355215	0.004508101834147426	0.005728373423478431	0.007802810482219912	0.010215297320341234	0.014801452004644677	0.012597255922489618	0.017258445220093725	0.01825428800379759	0.02597451797747542	0.005033103981126373	0.018894392149249744	0.006790024910776889	0.0
27	20	0.0505852448213594	0.005541647647753752	0.0007340402097068266	0.001166652432953412	0.0016833117037219005	0.0021852441275389614	0.003278657197326263	0.0026763930116489735	0.0026431841444712143	0.007187454526549028	0.00808760462047304	0.00499633024916591	0.00794107898164695	0.0024636459684031645	0.0
28	22	0.1153337514245176	0.005020477489907388	0.002246880257884513	0.003868868674706213	0.00532402737952556	0.006096726586954825	0.008406666039619775	0.0073186783088308414	0.010874346972147803	0.013761021739857323	0.0208788384208633	0.003452453597709815	0.017514533734107447	0.010570232222402795	0.0
29	65	0.21094930672359735	0.012293265410264442	0.0038682734085011645	0.004492009471287287	0.006045594982027955	0.007414034302464229	0.00995168022512621	0.010078678078594739	0.016609911352886638	0.021455963552066408	0.04076783792813352	0.01381531433948838	0.03901127366226287	0.02514547001049354	0.0
30	75	0.29231972221149854	0.01999543914706838	0.008503539964740231	0.009790128122958203	0.01158333450876735	0.011911493528020766	0.015583119878107093	0.016439377030991822	0.02620047183324891	0.030222913581717067	0.0526099541072558	0.016172840664887386	0.04301923707135763	0.030287872772377877	0.0
31	87	0.24970795352645797	0.012888441677471208	0.005994528418923369	0.007937230143234818	0.012057036775760175	0.016345643818004442	0.022109615008096304	0.02168060312122329	0.03350470147384543	0.033493794578687536	0.04395527745830462	0.006990104774022397	0.024057328524220656	0.00869364775466374	0.0
32	78	0.16844637220479836	0.005399159757646266	0.002487701199947387	0.003792709039719496	0.005465981282272467	0.006430164019997662	0.008941718583058781	0.009790794617160975	0.01593468132330727	0.0194404105812601	0.03483401874545757	0.01200218617805306	0.03625660138678432	0.007670245490132989	0.0
33	92	0.2452381427267268	0.01218229097255133	0.008511699157182568	0.012213431836579944	0.01807803439223852	0.02727884933497666	0.03345280529337141	0.023776739544252804	0.027912494867148877	0.026153790849860574	0.03271033264299966	0.00565380611095101	0.01273970949343144	0.004574158231182008	0.0
34	36	0.22105374510985665	0.0070868563609603145	0.005046104704671444	0.007303390647012558	0.011461424063294631	0.017282555876968343	0.023491460791254103	0.019023014583084707	0.02236597154938685	0.01895025105287245	0.03324933369043745	0.012724297593030388	0.031215632187689045	0.011853452009194358	0.0
35	47	0.20015737228748592	0.0039645477667020765	0.0014050406897376736	0.0025713554172316017	0.004149854745759174	0.005593392742800999	0.00852710582882531	0.009840312792388669	0.01830099775187781	0.02501214012204956	0.05120928644507143	0.015356654638900291	0.030317877665052874	0.02390880568108844	0.0
36	87	0.23810330427180876	0.0070231670418822705	0.003294713836317717	0.004512830491130294	0.0065961000224977456	0.00872172574252938	0.012797959105877069	0.013542269384271666	0.02245076205025378	0.026060588752786676	0.04928620683928846	0.015415476697247691	0.04221679717095177	0.026184707136774267	0.0
37	36	0.08849073139795083	0.00927869640395392	0.003132536180453745	0.0036089749830077317	0.004185006830196162	0.004495503542176345	0.00609241894619663	0.005677944154932203	0.006135086593836424	0.009663331767791878	0.015133270206942225	0.001090513186418317	0.016762365581922196	0.003235083020123053	0.0
38	26	0.16414062374909488	0.0069363255370607155	0.0046325896101599515	0.007453061001229609	0.009103802647568555	0.007058337518830359	0.008171805802861322	0.008705272207768799	0.01382573944499152	0.01766038352164339	0.03235574759935782	0.008736835720583343	0.02720774638321022	0.012292976753829288	0.0
39	69	0.08353736997850358	0.011102650948198567	0.004068916225755203	0.004412820189352377	0.004854081308552149	0.004693332588088817	0.005337098902881534	0.004666224534617013	0.004635995276453147	0.009669788318850684	0.013210835525826217	0.004247887655810035	0.00794762065532029	0.004690117848797555	0.0
40	73	0.13475683406717437	0.012947269246597847	0.005129114601949427	0.0043911394585562594	0.003768532406129287	0.0037121027632806393	0.005115469386804543	0.005380475643164357	0.008167357950477402	0.012228969418994708	0.021143916108562835	0.00446843350669238	0.025008244430166533	0.02329580914579815	0.0
41	82	0.22751782658624936	0.008607296363627384	0.005014482565755347	0.006876093481455969	0.008833235434665927	0.008961389637876203	0.011626012401647194	0.011097552435457047	0.017738089575250325	0.02061674458565548	0.03848999658050093	0.015134674432693292	0.04376459480057017	0.030757664291094083	0.0
42	44	0.2984442657476117	0.005779879953331485	0.0030755878603459536	0.005569656401981324	0.009924645062893738	0.015610783639188136	0.026796717562837705	0.030256754558253787	0.04266674556577155	0.034983014744566526	0.055742296672178795	0.01583933863228401	0.03663222837695671	0.015566616717021947	0.0
43	46	0.2083660843099539	0.010169644354708334	0.005252619577090755	0.006481216056987966	0.009689959571317705	0.013728864418540087	0.019249985681918456	0.017226917988422092	0.021495165564017954	0.023236567717693564	0.039712951842777566	0.009790290600989314	0.018358317639872456	0.01397358329561766	0.0
44	25	0.11910497411982668	0.004883671811509587	0.0011546111110252591	0.0015080643773562686	0.001845687257607	0.0022796440064764274	0.0037443966856564453	0.004886616877150709	0.009895938773501367	0.015752645970712256	0.03145479487410789	0.009631489565336371	0.02869094440095353	0.0033764684084335644	0.0
45	68	0.0925547527642327	0.007948494650769874	0.0038182499539869295	0.005312002261608618	0.00589296313254507	0.0052288960926370216	0.006639634228671466	0.0063119477468388755	0.008104767255370855	0.011069752249074933	0.013717846646890058	0.0015574169158062805	0.009900275433808647	0.007052506196224077	0.0
46	10	0.04677588567663829	0.0015496330582908053	0.0008746446460198424	0.0011843108994142506	0.0018053873906150306	0.0029015163096414573	0.005129570495834464	0.005539755782753845	0.0069512916936497506	0.004032436153485421	0.007189870899243151	0.0026282071045071118	0.004621501787873544	0.0023677594553096217	0.0
47	75	0.21367230821957112	0.00934990766991478	0.0048945898562468265	0.006567792538640944	0.008028121834381279	0.009167398381832732	0.01264057863370812	0.012248722281173997	0.018363120215994844	0.022322543903174896	0.04445568675543067	0.013989126436130029	0.03761030512634358	0.014034414586598383	0.0
48	68	0.1620813233904797	0.011351425099881277	0.005928382730225963	0.00975381038577043	0.016218445930842283	0.01956257961495628	0.018125878085309355	0.011030116094702214	0.011423735340751152	0.015552629947082296	0.024366554501850345	0.0009063021210082944	0.012480788193832412	0.00538067534426742	0.0
49	38	0.06887840304709826	0.006421726051168201	0.0009516028600354024	0.0015866633212305564	0.00247263031743508	0.0032137205784422513	0.0046392715372068905	0.003795446510698892	0.0037064489331817205	0.00942463705379741	0.011739287271586596	0.004869610124773528	0.008749867545327871	0.007307490942213852	0.0
50	69	0.23164176081464466	0.01631706015286032	0.008266122896984633	0.009683265409837853	0.012190469437231382	0.014696067161007458	0.020449803376405125	0.020258926705454525	0.027729994557780746	0.02419887414138422	0.039412498268765674	0.011194290169984644	0.022174933163914147	0.005069455373033942	0.0
51	22	0.049405680568912924	0.0074695272160241605	0.0013409830091884194	0.001667241308592836	0.0024513733397881223	0.0031283823464712986	0.003802924123622994	0.0022395233267716694	0.001382157217105487	0.007548635186533495	0.005956131245476892	0.008790514758934932	0.002573500860787583	0.0010547866296150485	0.0
52	13	0.06422971580210718	0.0074477003087524	0.0016733144688327699	0.0016662610857615884	0.0018658945232735173	0.0023209582069274675	0.003794651046098361	0.004096396869559892	0.005602705596399972	0.01018977081632051	0.013545596608897297	0.002403202197540351	0.00916400126883014	0.00045926280491290726	0.0
53	64	0.31047633004395464	0.008340606982164949	0.0034525512786218403	0.004391237656409654	0.005852473738604643	0.0075906091674943586	0.012113890286482278	0.014309808651978713	0.02557159250197849	0.030825096335715743	0.0645425153934394	0.0248439130525134	0.05544089350347768	0.05320114149507349	0.0
54	44	0.12836305404951212	0.008824882185472026	0.0019439092017820422	0.002549881251836683	0.003357021014107565	0.004404618922671703	0.007068316419361681	0.0077251800884579475	0.012957346329733738	0.019258055799924616	0.028683324095980907	0.002937584500362263	0.01967212708865255	0.0089808071511684	0.0
55	55	0.18514864345434273	0.0089883022023334	0.003909696417993309	0.0041297067727498905	0.005865004858520822	0.007362753656445644	0.009106563884830785	0.00732331480074103	0.009358342106278183	0.012626953137309587	0.02543950220675488	0.008048890821587634	0.03978690211775046	0.04320271047104709	0.0
56	39	0.14821454042411397	0.00493315722927261	0.0011682942048154414	0.0021672088745819974	0.003403065098463067	0.004458820881065889	0.006902466720764293	0.007698461748983436	0.012949667312198883	0.01945750583025097	0.035656625390875996	0.00732778569823803	0.024424168749348565	0.017667312685254795	0.0
57	32	0.08713329114472641	0.00930570923643087	0.0015032084479469992	0.001645134766427145	0.0022148476614407865	0.002942652928174848	0.005170428069994114	0.006575191912740553	0.010303968177693815	0.015498618343568565	0.017974065018491765	0.004338838290082004	0.006948481573409921	0.0027121467183250274	0.0
58	30	0.14235039339488517	0.00797411808023029	0.002112418702679135	0.0028758979036362436	0.003823344874498397	0.00440399381472147	0.006766471143107609	0.00767726088273742	0.0126416450758517	0.022537182395064956	0.044430346691824614	0.003955081716174718	0.016349119999010304	0.006803512115348322	0.0
59	52	0.14290008963144107	0.00842883982356272	0.004871050174061815	0.006924727153279487	0.008636630464388966	0.008657137693440174	0.01043017585864209	0.007929234501369281	0.010260152617090956	0.012823300328887727	0.02358210577832555	0.006012425298811441	0.02500149608309714	0.009342813856483745	0.0
60	45	0.16926081143331156	0.015809835331322384	0.009543778350767057	0.009502848991098954	0.009907838331997494	0.008844897552514875	0.009630552618750949	0.00879142036250417	0.01291374104989457	0.013136817226448974	0.02426280606119479	0.01101866561289219	0.02468151486348332	0.011216095080441836	0.0
61	45	0.18854755357220632	0.010040061116147168	0.004849947362428085	0.006035258754270877	0.007740552990035248	0.008882664625904686	0.012141355168119053	0.012151206077201568	0.017542809775614485	0.022062400895566475	0.04149882558175101	0.01042551701977297	0.030991707188693984	0.004185247016700704	0.0
62	50	0.08968403138670715	0.007660625422771608	0.0019085885595564551	0.0026431122565644775	0.0035102607785766782	0.003676371917385392	0.0052692056233215245	0.005720652036398542	0.008044346496218654	0.01313358384507075	0.01685655235442022	0.003724620025521465	0.013992822432701876	0.0035432896381995043	0.0
63	53	0.10760861987663967	0.009479034304887356	0.004292687331542167	0.005685538459988657	0.006670417548044979	0.006919034212921744	0.008653899187272976	0.006583104730584264	0.007211496153835465	0.012068987399822477	0.016932322369545685	0.0031073734438808853	0.014047197038583377	0.005957527695729634	0.0
64	55	0.15267604707398916	0.00669058733554747	0.002372835116175441	0.0033531852904160504	0.005000360631111909	0.006831331826566232	0.010286231937518271	0.010581873386136474	0.015606800136623768	0.01776432715747455	0.0325695912881682	0.009068346125964483	0.028066606706290242	0.004483970135996072	0.0
65	24	0.16553663113976	0.0056314145463239275	0.003811616797685816	0.005368261012257169	0.007683504682058445	0.009569950368499815	0.012708079746668748	0.012018991144331814	0.016833568334589013	0.014734394804546842	0.027288896576488537	0.010889925564918008	0.025850894513578637	0.01314713304781322	0.0
66	70	0.22870618961964467	0.00823486835898808	0.005459900371562222	0.00814978890393947	0.011867455747456634	0.015900698731721494	0.020875855255036664	0.01787422658948695	0.025440417982851883	0.02601602287820866	0.04483395953012767	0.012330798560622299	0.025116396943078805	0.006605799766563829	0.0
67	54	0.22097988406418498	0.009568336626917189	0.006288092101418324	0.008372708394373308	0.011585193639656394	0.012679925706591062	0.01352253895817895	0.014749178967439096	0.023929663486065386	0.02520285084922492	0.044639202916458884	0.014609457677280176	0.02974287717188439	0.0060898575686969035	0.0
68	57	0.1417469626561137	0.004652686907134217	0.002237023082418698	0.003175125154659389	0.004874240564051289	0.00703828180035157	0.010344351337457066	0.010413145330784804	0.015508905266655191	0.015705106763115147	0.026941040789355553	0.007987689144884149	0.031107049889983848	0.0017623166252627859	0.0
69	58	0.24356044289369982	0.013772447354987088	0.005946488158891046	0.007212597692300078	0.008134291176278346	0.00849822466755637	0.01219130001589104	0.013195982441109824	0.020853292132723227	0.022359384403623794	0.03969582050424606	0.016013922881520093	0.03847562064357344	0.037211070820999434	0.0
70	81	0.16442784868452837	0.0074259851901836565	0.004805971979687926	0.00807607867590765	0.010544037966571732	0.011497664426462946	0.015333848984918099	0.01614659007310671	0.0218547906411585	0.019724736064903443	0.025184755460606223	0.0032240124664255623	0.016725415104707646	0.0038839616498882812	0.0
71	67	0.16577910153350772	0.007445182545708352	0.005167760948485499	0.008489813644978823	0.012358996951778688	0.014920270145002152	0.01738181196813576	0.014104461238449561	0.01865369617086097	0.01614463543111502	0.02259964365496502	0.004207495004633367	0.013572850858884624	0.010732482970509886	0.0
72	44	0.12173518419865309	0.007836974534752955	0.002394525121506074	0.003294019118237744	0.004486275464957621	0.00524619929141589	0.007096887535118554	0.007794218135168082	0.01320040309871184	0.018773015549114803	0.03113456977175414	0.0035110434407889923	0.015725931931159353	0.0012411212059670422	0.0
73	61	0.1480410070224339	0.009295810704151078	0.004989493644706389	0.008565770766548688	0.01152049359567786	0.010924226872520135	0.01394970563715641	0.012939059748466056	0.01622928067135526	0.015750784751195956	0.015395094699779725	0.004058413985674832	0.013348446407086746	0.01107442553811476	0.0
74	47	0.0793538113979355	0.0030393991806681965	0.0017878020047632855	0.002391059288056039	0.0034701268855052408	0.004495866708661497	0.006291351113469675	0.006883577462421622	0.010835810900739195	0.008691619893014159	0.012859549724007983	0.004259548198749724	0.011900950249224343	0.0024471497886545393	0.0
75	92	0.21814823509657089	0.020634675673821504	0.007314253165385334	0.007626992853775924	0.009026640980622022	0.00959233485304956	0.012701537202493535	0.013917249138143302	0.022966239207585067	0.026541300698953017	0.04051877809371486	0.010395297171706001	0.034099830323057606	0.002813105734263144	0.0
76	90	0.2622683326027291	0.00962771052751174	0.007281098866537575	0.010371376610102123	0.014484996741279295	0.018411136525887113	0.028183700103635675	0.027749029093463808	0.03371908577865214	0.02867147930285671	0.0447033929624454	0.011672929010453324	0.020703054591750224	0.006689342488153956	0.0
77	53	0.19696307842855826	0.01475690213886232	0.007692229883420531	0.008583363243986274	0.01033161580809158	0.011744312347595792	0.015125332137482635	0.014068867650852305	0.02062571321801577	0.02046343792348724	0.033012969210415306	0.010224307980972088	0.02375917990639316	0.006574846978983282	0.0
78	42	0.051404125186176694	0.0055409656236572015	0.0007414789680551019	0.001393592865463408	0.0022866751964481244	0.00319060546232455	0.005247801937165066	0.004515764260949549	0.0038034182832653515	0.007617390213082051	0.0069540981022223804	0.006569920002886441	0.0028934946113203046	0.0006489196593371644	0.0
79	65	0.22130902783690815	0.0061316946696640656	0.002995836507845207	0.005191285919636409	0.008660238274295545	0.012111722672477683	0.019121084274466113	0.02464262849810759	0.04256765684502784	0.031794416496676116	0.036673306129788766	0.008437354789594828	0.020057789800313662	0.002924012959014307	0.0
80	68	0.11978732382828552	0.010767372411540783	0.005323804124075775	0.006678132297426361	0.008431593175320613	0.00949995362955244	0.01278090192161168	0.010982030488183567	0.012406706548061665	0.011172067050102544	0.013361284563763714	0.00495562208059202	0.008126832931833767	0.005301022606220611	0.0
81	30	0.18795478378341157	0.004100805868490369	0.0013749976023375078	0.002154044722194597	0.003548033759358235	0.005456303983870795	0.008401470712818085	0.009279915827415284	0.015690686994675976	0.019217817325628585	0.04206395857031937	0.015795081984417286	0.041969074937087764	0.018902591494797717	0.0
82	59	0.11977742743581851	0.01448223802592958	0.004752575537216874	0.005697166675595215	0.006595488156870857	0.006063076626780264	0.007579009814468841	0.007793975240874952	0.010947824568922859	0.01608426537966776	0.018251365436442117	0.003977523768799458	0.010962568596779451	0.006590349607470293	0.0
83	51	0.23674489024549783	0.005796474094750627	0.0020062360644798644	0.0027524804988091397	0.004336571625749336	0.006355822311266303	0.009885078477976848	0.009803683221423963	0.015626318789828012	0.02022940052421353	0.04775592773953791	0.02222816493989969	0.05877297621280657	0.031195755744756012	0.0
84	86	0.15758359674324057	0.02204916836933554	0.008651369332600592	0.009642990650372878	0.008418853330178366	0.006756296327903563	0.008213418894281867	0.008797011831773028	0.015308379056050748	0.016156057364964636	0.02215880586952322	0.004207167103161862	0.025212441453364168	0.0020116371597300965	0.0
85	56	0.4515392376781868	1.0367079715739192e-06	2.0844380081473505e-07	1.453423792298e-07	1.4144486932318268e-07	1.4390168872650365e-07	1.7692851758310863e-07	1.6672796137057683e-07	2.50469477022128e-07	3.052480402093088e-07	5.166005379739026e-07	1.22431517837287e-07	5.747808679293446e-07	4.745138996936272e-07	0.0
86	76	0.43635953341379763	2.39725127436806e-06	6.142711586279019e-07	4.6417433016007747e-07	4.815312260444441e-07	4.676865063710928e-07	5.16315889749342e-07	4.410701908969168e-07	5.424446331871978e-07	4.7342486343157586e-07	5.778168089443394e-07	2.274779489709937e-08	2.7102208246245615e-07	1.3297159811616914e-07	0.0
87	82	0.16544760343977277	0.006359159107846527	0.002907110247048883	0.004912380968609782	0.006878056032097337	0.008478838954575359	0.0129184645332104	0.014196553243377501	0.019708341256157377	0.018709540485501917	0.027925865473247442	0.00716618329280568	0.022162113382257934	0.013124996463036616	0.0
88	29	0.15130715869798655	0.004708248116485569	0.001136025209763504	0.002298075245639182	0.004517968292161086	0.006713215725523058	0.010136614201057818	0.01061299152642015	0.01521440782122312	0.017559270127422907	0.02884006292089785	0.006295639073476042	0.025708700372673594	0.017565940065242668	0.0
89	74	0.1723710805695236	0.00784606607680489	0.003828130962886404	0.005323294491405839	0.008436866957022317	0.011234669114565813	0.014671929499996707	0.013222038581061609	0.017348284935637025	0.017749027506275647	0.029703148748492766	0.00774826837935693	0.02861372731104664	0.006645628004971017	0.0
90	29	0.09339572287161124	0.010221073598484681	0.0017810175667593874	0.001954814725564453	0.002630365882096855	0.003144241786383838	0.004249722566701168	0.0044150586775525405	0.005583241923349117	0.01170604576915613	0.017543057407223502	0.002385067091173044	0.018766839842225158	0.009015176034941376	0.0
91	40	0.13773442700963037	0.006630728800149475	0.0035317438766684544	0.005011804825699502	0.006196350972722678	0.006127546273784559	0.007545206570080775	0.008184396705959994	0.01264462554094566	0.01562801776086426	0.028983624458466507	0.0075541906422158574	0.023138004489057885	0.006558186093014762	0.0
92	71	0.17627104935420196	0.011733004731267472	0.006554619108326606	0.007637346301388301	0.009437408976036298	0.012391357646449087	0.016757154730687222	0.015085204518654692	0.01758327886982411	0.017186017446305928	0.025176043666397967	0.00631570612314146	0.01983699099870393	0.010576916237018865	0.0
93	62	0.11825515213767158	0.008845626950909439	0.0033348226064592815	0.0035485071637095566	0.004201604887198933	0.005044494408972558	0.007622314478221278	0.00823805627062011	0.014239722811405946	0.01906626451167351	0.025514688301522953	0.0025298420768430437	0.010231746395902101	0.005837461274232872	0.0
94	72	0.14799958162772847	0.007884125824888963	0.004747531833421565	0.007262881656964277	0.010069964190375424	0.011605260619172468	0.015253290803832392	0.013403905801199895	0.016728844216347908	0.017753555172951005	0.020971419785154825	0.002185112345997412	0.01608751476660738	0.004046174610814975	0.0
95	21	0.05241110256264683	0.007136282611523473	0.0009586437834154817	0.0013469124895952966	0.001756366934592054	0.001724557504008634	0.002755936912594882	0.0027719693679511006	0.0029659526119179772	0.00886212704192769	0.008440303914570606	0.00726563894241323	0.004131461128589609	0.0022949493195468075	0.0
96	46	0.11343949179252136	0.016430225521787585	0.006824773426177185	0.008390480463621017	0.012090114959341421	0.011762310518449684	0.007608953203844419	0.005880064382382241	0.008905970833142969	0.00986451679664957	0.011484842874342295	0.0012666151804299715	0.009506269640559176	0.0034243539917938066	0.0
97	71	0.24354571900567712	0.009875062688988084	0.005388097555683465	0.007423296709031545	0.010536531867578114	0.013155632968702893	0.017272550063291106	0.016749183693180247	0.02624572249821655	0.027913773902514413	0.043841548136781684	0.010803442959904312	0.03176827663234479	0.02257259932945994	0.0
98	63	0.06112519101843453	0.00770948197154438	0.001213213540976058	0.0014205139573944502	0.0019172218794979282	0.0025899944921507915	0.004623453109057884	0.004994009433222955	0.005784862484675514	0.009259616341684204	0.008978257791434921	0.005804614721751217	0.0050642101086673845	0.0017657411863768444	0.0
99	27	0.09059871930937208	0.005257324044022704	0.0036343754029549394	0.0067047588379771745	0.008801107002947454	0.006495378913662428	0.006901064869252269	0.00644859963006646	0.009703683996530758	0.009929502232096744	0.013633831947570313	0.003955899881465528	0.008316915374389878	0.0008162771764354218	0.0
100	38	0.06570336860402642	0.006096547749203672	0.00178226729455135	0.0025756084430068192	0.0032532792791150258	0.0035699991522794355	0.004722279065316247	0.004078640389352536	0.0046600688162836	0.008398716933420727	0.011166681512957764	0.004286804145038908	0.009667750208913473	0.001444725614586864	0.0
