	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13
26	31	0.14020526549442935	0.007461353756196483	0.0041843865512386025	0.005163762404795671	0.006399617784173552	0.007065432476380336	0.008791255078924962	0.008555313253616486	0.013206816335263698	0.014486546240288091	0.02431037004668823	0.008384791342228958	0.0265604330340721	0.0056351871905621674	0.0
27	57	0.18745644253510185	0.0059969297356773765	0.002808977604618863	0.004110303224514733	0.005996512716089846	0.007854830067312748	0.011963134799638876	0.01306087602109976	0.019796162160071226	0.021674634958509173	0.03816955255965736	0.011732682976413594	0.039471135721901494	0.004820709989596815	0.0
28	73	0.1728002299043359	0.008858025900048328	0.004182207667836419	0.00526698360999676	0.007353586304369461	0.009307264151609353	0.013074368225603279	0.013504796180485348	0.02115803287003217	0.024123794349171668	0.03560478156502566	0.006785054375399172	0.019107108183861667	0.004474226520896608	0.0
29	65	0.110660649775838	0.01073156307975651	0.0058255044327150856	0.005011459081435302	0.004590169725620576	0.00506214261525012	0.0073201333199420454	0.006684467477642935	0.009433341386687878	0.011386414844404084	0.01916902767255289	0.004009499354250954	0.015261200522220672	0.006175726263358962	0.0
30	18	0.1352548064889143	0.007437053953012858	0.0032716685995108586	0.00414195728097837	0.005317513826674995	0.005983272144496111	0.00828161496032348	0.009020506558777805	0.014666046344265486	0.01815798461675493	0.03157392043077088	0.007348996126404888	0.01627246989960157	0.0037818017473420554	0.0
31	24	0.09931195674436637	0.004781785854718778	0.0032746037289573867	0.0046759666941634725	0.006405985180596655	0.0075141863426670405	0.009775049214408249	0.010072844579664437	0.015536432273015901	0.01114435716757839	0.012198404544868733	0.001821657933137228	0.007711311799668656	0.00439937143092145	0.0
32	35	0.21496195030070075	0.02151185829776863	0.010323097448037753	0.010307907406162416	0.010908757040216313	0.010997005526262937	0.01309220432556233	0.01283067851057642	0.021734273230720642	0.022208079608547725	0.03487400021540374	0.008518543082258356	0.024436974046329468	0.013218571562854008	0.0
33	26	0.12145643996380828	0.005859120101956066	0.0043532426948923696	0.006159208578052413	0.008681320454548282	0.010233997380818743	0.012752229790717651	0.0113145833264421	0.015058802719984532	0.01306709026171268	0.01973460096809241	0.005150381210984921	0.008784651542596849	0.00030721093300926667	0.0
34	80	0.23517509492921948	0.0072515668216886885	0.003964344783894213	0.005533864963211485	0.007898826538384427	0.010162200761076308	0.01440983552315464	0.015862417473333574	0.028550646557454457	0.031943965634418654	0.04677289081524994	0.012719218481514371	0.029827693536157385	0.02027762303968135	0.0
35	38	0.08998431948860425	0.006602703309560767	0.001809607643447378	0.0022278596156126854	0.003068237935181778	0.0038380562637793146	0.005958318899267791	0.006520682021704212	0.00926920913900218	0.01297352076702472	0.018760035707593145	0.0014315010035350411	0.012308327954838334	0.005216259228056898	0.0
36	49	0.18797527558180732	0.00476080747007994	0.002140025124565533	0.00325900218217421	0.004830394205318798	0.005936655839731303	0.008699234060660423	0.009915484018159275	0.016585472818830996	0.020164157998146727	0.03757536705439331	0.012919322502147328	0.04137510949348032	0.01981424281411916	0.0
37	85	0.18209513759333656	0.014143769513552472	0.008005545949944336	0.009010882754744886	0.010921476178294635	0.012405081426435441	0.01642758204063801	0.015767106531774742	0.021235394601068294	0.019300438427311092	0.030481164330361264	0.006605796906613448	0.016828466077366478	0.0009624328552314894	0.0
38	48	0.1262697838179735	0.005259925555382461	0.0020536897701408222	0.0027581574137610504	0.0039017308805386246	0.004921856301492334	0.00700792128536854	0.007453127531091362	0.01258053751493992	0.015701623723599505	0.024968001046723233	0.004596088837349965	0.02226252158166324	0.012804602375922423	0.0
39	0	0.10365720057679076	0.00320417179880354	0.000754926050509096	0.0010523164203049998	0.0015135458743642093	0.002020489698772734	0.0032208901200313153	0.0035813542300729626	0.006073666606115264	0.010096075008864133	0.02246597870743803	0.006873693198853565	0.031189700981886843	0.011610391880774062	0.0
40	62	0.11994573275879536	0.007342064068089746	0.004050068649805112	0.005544479060494208	0.0074280815624520775	0.008979715379789116	0.011788389222882042	0.011101501199581539	0.015559674167616513	0.013835205730816272	0.017484015136734768	0.0010861585064795229	0.009682516282940024	0.006063863791114425	0.0
41	69	0.18003561071802038	0.009819736124924292	0.006373354863144781	0.008523723914640034	0.010989009191802035	0.01175564917966435	0.01379302138461639	0.012810330990714143	0.0184035196922279	0.020129923217251454	0.03476007779472402	0.008289161382276035	0.015200013937899708	0.00918808904413521	0.0
42	90	0.19841719038845218	0.004928856787731029	0.002357150271382092	0.003459182300541581	0.005081453285885187	0.006693442456817267	0.010102481900598096	0.011567138391264638	0.019361621138138507	0.021689680986561828	0.04286289388301426	0.0164757653714821	0.037675608020479937	0.01616191559455569	0.0
43	31	0.1811591196436693	0.0059146440437986714	0.003381896445038183	0.004338466264347327	0.005381459495912263	0.006597512228053205	0.008813557259030418	0.009488337187104129	0.01625866557526885	0.02050151780161423	0.04111182484912065	0.013968733760771745	0.0311944182980392	0.014208086435570417	0.0
44	22	0.1766803765682954	0.006659182417182099	0.0026436673399303882	0.0032528325323797555	0.004751398169964879	0.006583944062783769	0.010233335890434646	0.011050683531580823	0.018944777622911014	0.022377966110377446	0.0341489140056226	0.010550987398873588	0.034282004941359946	0.011200682544894456	0.0
45	23	0.07448842368093263	0.004474360672324357	0.0013938574839825282	0.0019236906143213725	0.0025238562642396233	0.0029230690662714197	0.00415515332821183	0.004319895381296936	0.006263772463564657	0.008939033381761306	0.013793215855886026	0.0018068692761579407	0.01707201881104244	0.00489963108187219	0.0
46	24	0.04520643101736961	0.004756744159742712	0.0006136915811340872	0.00080171832690857	0.0010619346960190786	0.0013936526360199511	0.002531325229536683	0.0026662018444994114	0.0035793308047721035	0.008498619466847239	0.009140133820470978	0.00455994789001186	0.004759134725019832	0.0008439958363871073	0.0
47	25	0.1325008940485038	0.004592669142028711	0.0025087083188418263	0.003498289035745809	0.004605870466295469	0.005457935010318902	0.0074731990250208585	0.0075802149110751945	0.01212282045231667	0.013950517431753805	0.02673768170463984	0.009159526917953895	0.022074954984730125	0.012738506647782678	0.0
48	44	0.17522619679628063	0.010609712669486635	0.005879176261518612	0.007718686105642445	0.010209705336887871	0.012353919432770626	0.016561096792839798	0.015507920335840496	0.019733087364656697	0.018323245820793446	0.024937147383077833	0.003964628099748042	0.020920112546677416	0.008507758646340695	0.0
49	92	0.21309134450377631	0.010133601657634154	0.0058302971950349915	0.007192922403509024	0.009954210295176262	0.01275463638218153	0.017669938563899118	0.01754836544611832	0.02501745628242966	0.022297237942182718	0.033182334946191945	0.009871130822725605	0.02834821030019035	0.0132910022665026	0.0
50	12	0.2049261136429415	0.008948022023838305	0.004935161149985313	0.005625993548736802	0.006615510827864371	0.007108961401337334	0.009111785728302239	0.009099362191571838	0.014819301799990442	0.017703842789758596	0.03692935531715286	0.013586194391279626	0.031697854548481716	0.03874476792464208	0.0
51	15	0.16224762707929738	0.011247958421318835	0.005128423437382872	0.00506052572897215	0.005063145498115475	0.005063778680453684	0.006708587925393916	0.007139474557336333	0.01234823910083064	0.019092073468878392	0.042720844940422054	0.012726031120846675	0.023707244525584495	0.006241299673761859	0.0
52	40	0.228723461402496	0.011654701788311957	0.00714768455448508	0.009412576996330765	0.013114189435728646	0.016160215517561183	0.021319068986981368	0.019579129118348065	0.02567729567109272	0.020724650629707325	0.028620107577801056	0.005761535376984029	0.0215212707553269	0.028031034993836912	0.0
53	19	0.1348519812490149	0.014305955635075522	0.006720379773560823	0.007097988985165523	0.008998434479258192	0.00956746193114507	0.01036777707754758	0.010342242782496092	0.014714495547164315	0.012689160936001313	0.017944098078744614	0.0021085141098038437	0.010592273082140877	0.009403198830911138	0.0
54	64	0.1317213816944312	0.0036539014945836832	0.0012442290079238058	0.0019780503235805346	0.003155416826963416	0.004423150263705614	0.006786467977346914	0.007626664614883679	0.01276681237421317	0.015425740976402265	0.02544099369948851	0.006343343946778358	0.027690838661622974	0.015185771526938292	0.0
55	41	0.08920531723389369	0.003852875950091067	0.0015411169557061387	0.002311922908406283	0.0035572665539434917	0.004787106756736896	0.006596914749773399	0.0057393440989084825	0.007198299797450411	0.009258026085223813	0.016813511854204845	0.003631043933574183	0.018667511504721523	0.005250376085153152	0.0
56	53	0.19189246674220733	0.007951602550567684	0.004253742245969668	0.005581781555220893	0.00764982216728404	0.00933346185183909	0.01299702019306434	0.01402040094242214	0.021433996894043184	0.022413684447343055	0.03638724691510224	0.008409997701560475	0.025591793227316875	0.01586791605047366	0.0
57	13	0.1260863840818267	0.021580470037523405	0.006457824402590542	0.005167152785743628	0.004921870155590306	0.004629654876440094	0.005326341690595712	0.004631002827088257	0.00571433974591348	0.01011269849503403	0.018587524696391484	0.0032023174045309423	0.024438715968880774	0.01131647099550407	0.0
58	23	0.10849649579443277	0.004842619233470039	0.0025091848956606795	0.0045866087058051876	0.008383642766426492	0.01154020581127915	0.01491594287162832	0.01216917025509372	0.012835949348295583	0.012105415527035618	0.01683400667488861	0.0005001768495672913	0.006475797578074628	0.0007977752772074434	0.0
59	43	0.1631510916558807	0.005027089358588191	0.0014806255900002862	0.002135395797852176	0.0030838317597219837	0.003925422301737362	0.006251857558723787	0.0076742736519136885	0.013091934006670941	0.014604002710811949	0.023950738427208053	0.005144085218235405	0.0398294992539086	0.03695233602050828	0.0
60	11	0.09478660287833102	0.01069521867447587	0.004805434935122331	0.004334775396915715	0.004052880356143731	0.0038007878910311854	0.0046525211336261914	0.004387092031846878	0.0061988959319163005	0.00977375299694819	0.01821031231572716	0.0037015049047699504	0.01802351371403417	0.00214991259577333	0.0
61	33	0.1431957226888467	0.004737380661585122	0.0027591994026513224	0.003608386843531969	0.005064454522653951	0.0061093040439322045	0.007989554863988297	0.008479551025523401	0.01501258137275272	0.018558034526805243	0.03463250979246228	0.00880078405465535	0.018586863114761907	0.008857118463542923	0.0
62	42	0.14175715991299875	0.016402473706500973	0.011443307297483921	0.013264153053499057	0.01439768846761889	0.013167913397403891	0.012910918440777144	0.00939588535568621	0.010687368462699071	0.009206968058482264	0.014180464549038273	0.0028992761204641587	0.012570959121123472	0.00122978388222143	0.0
63	40	0.10008868434837562	0.005145890209325548	0.0015050242725135484	0.0022525509400344802	0.0031492778839700038	0.003973101155031413	0.00598150417253032	0.006287259756086582	0.009796243475736348	0.014509785839681051	0.02485908882720666	0.002371882836075389	0.014858363105606395	0.005398711874577872	0.0
64	82	0.16244035416753502	0.006537630233522579	0.0031100886211605705	0.0043806297673242905	0.006228743878046736	0.007814625986828395	0.011162969904130338	0.011702591714104538	0.018829928138309776	0.022089650440971092	0.038183073664299676	0.008545685888969918	0.022052036528792472	0.001802699401074624	0.0
65	5	0.1461717492459259	0.015264341545378885	0.007819461718789137	0.008558776516750057	0.009167733227915921	0.008209260918753075	0.008391922531880586	0.006721648531860504	0.009259977177728265	0.011081122270664677	0.019223186922640547	0.004891111282646487	0.02394156779661573	0.01364163880430205	0.0
66	47	0.13114134694678667	0.004603807629689433	0.0024180570256123104	0.0036419677414686468	0.005520953192875785	0.007166734256804766	0.00992997257992423	0.010528497235630369	0.01738482190533748	0.01723163265162816	0.026378340843910872	0.005287946279134096	0.014864316858839186	0.006184298745931327	0.0
67	35	0.17323517503672967	0.016076348734971824	0.0062056933516482105	0.005728249474023378	0.005709064433281041	0.005402541914527641	0.0064221680011678425	0.005977650931287896	0.009095190218117511	0.01296021696779107	0.03146268099764728	0.015327617589704141	0.041057593234092804	0.011810159188469033	0.0
68	40	0.12749416140529257	0.007994479115354582	0.0030678117892418777	0.003521681982707591	0.004133995028719202	0.004558180418278533	0.0063805190275606875	0.006714908643860278	0.009927695540586043	0.01375274751806966	0.023996186362870014	0.005340165767461183	0.030097124124038692	0.008008666086544228	0.0
69	14	0.06029053723302548	0.005162430378424387	0.0009202423345094225	0.0010291642874355816	0.0013267613923398688	0.0017427131975773047	0.0030689201801978186	0.0036807217805487104	0.00570142009642172	0.009885235617149102	0.015004712440702977	0.000637125801480269	0.011315018984633095	0.0008160707416052216	0.0
70	89	0.18729125984703918	0.010300585590415271	0.006219335007578347	0.008478078855838404	0.011668517132944284	0.013670012460780864	0.017168244135425666	0.01635808265927127	0.022979352909588156	0.020078745909103687	0.02948951269355709	0.006587094508856395	0.01809788873672196	0.0061958092469577754	0.0
71	39	0.08297235520445972	0.004715472376122238	0.0010089681985328456	0.001429048533132784	0.0020232492007671308	0.002607812678649738	0.004032675968466205	0.0044635889615103515	0.00718467117815361	0.011636150610402619	0.019442727771751024	0.003759715729598508	0.019348715425817203	0.001319558571555471	0.0
72	19	0.20692307337569454	0.005073436644859629	0.002007655505567017	0.00337361350364847	0.005852773985975398	0.008824407636586824	0.014321931944365273	0.015777116940163434	0.02496520536501172	0.024824375298240997	0.043477326329707446	0.014806902696405604	0.03553405180733901	0.008084275717823754	0.0
73	58	0.16151222475248583	0.00723845452297153	0.0032395955748259417	0.004531455589844739	0.006463396801053048	0.008272163250036465	0.011070107228271012	0.010638948404662018	0.01599073275388844	0.019932228468316257	0.03255890513114421	0.006915718034013651	0.02768293133275982	0.0069775876606986975	0.0
74	31	0.10132060348763752	0.006278764597515186	0.002872701372153186	0.0031117433886985396	0.0036908328738282222	0.0043371669865552255	0.005910843203284095	0.005860189536071028	0.008987641407656205	0.010733239351132271	0.018748705568027508	0.004685400582773119	0.016925649703375616	0.009177724916567315	0.0
75	37	0.11465533902577682	0.0076900252944552515	0.0021702518995005537	0.002063513536954107	0.002201090633606689	0.002416487660713134	0.0034795438474692787	0.0037279276643833225	0.005897654050262055	0.009908739358594978	0.020085193220800407	0.0051391423885930225	0.032588931901760106	0.017286837568683912	0.0
76	17	0.08968385129307946	0.008783442085375634	0.0024278256314861054	0.002258979573939719	0.0023575269137239385	0.0026734550059652074	0.004067711485387317	0.0041428496097876315	0.005812459147465744	0.01001301210117819	0.017565067241126726	0.004155045526848673	0.024167125912003942	0.0012593510587906214	0.0
77	7	0.13980754700365905	0.005501419788808166	0.0023217042400119573	0.002531569467697158	0.003271918116419809	0.0042424549033571735	0.006275098456603061	0.007373416098039785	0.013736505825217463	0.017693767537176226	0.035622857407673535	0.012052954290224804	0.026079533866361637	0.0031043470060682626	0.0
78	52	0.10180051254294062	0.006063520858998478	0.002253377229306381	0.0028932747104861616	0.004014222976813961	0.005309801795137185	0.007838312197457318	0.007580452044459949	0.00987595407510821	0.012240821542944352	0.018860920714184843	0.0021790439014991096	0.01792312836572594	0.004767682130818723	0.0
79	27	0.11377412016852409	0.004448556713149509	0.001987315981359809	0.0027090858695405866	0.0036416903427564113	0.004459376127962293	0.006580995411883974	0.0071551906498409056	0.011556186992009441	0.013023808596575356	0.02106503611596683	0.004474244134537548	0.024308524240746268	0.008364108992195156	0.0
80	43	0.1500270241672525	0.010417123749938287	0.006296476185142057	0.008545570052668264	0.011606214208913897	0.013640487027972053	0.01602158528007449	0.013468354502373967	0.015362776929978793	0.013138346138893857	0.018103248430193584	0.002336693104169359	0.017057063654585106	0.004033084902348777	0.0
81	78	0.13686199328171172	0.010983523818240701	0.00465153758564389	0.004938790366882086	0.005454842941356702	0.005631757868569377	0.0070308793014351115	0.005983076487400674	0.00719941861812416	0.011189339960345598	0.019463115727739753	0.0018861009617348505	0.02876696711368721	0.023682642530551613	0.0
82	17	0.09787998985964758	0.00386995028149278	0.0009200830680767915	0.0012842675675355565	0.002012251184325051	0.0029864537246131135	0.005200332241728873	0.006445071624092868	0.010880805410115853	0.013067423558596934	0.022263802399855995	0.004057994093752487	0.01360068043529565	0.011290874270165634	0.0
83	14	0.10365939415882894	0.00449496579936463	0.0007474898897196719	0.0010090005871957273	0.0014572772044536468	0.00208194076939547	0.0036520707638090302	0.004038164508556643	0.006013763288577606	0.010607906282704922	0.021579792139810768	0.005504747231145286	0.031521180053868225	0.01095109564022733	0.0
84	64	0.13662529146372857	0.006732375647547388	0.0026426193587657655	0.004008643763867935	0.006558983595986546	0.00905214888365169	0.012528848796052925	0.01475266619056076	0.025969363323000698	0.022498629860604195	0.020958376517750982	0.0022146729325826595	0.0076911201126035	0.001016842480753525	0.0
85	0	0.1415084175747306	0.008969588677375843	0.003652011294877169	0.003921125806826486	0.004541054779990247	0.005080810109310808	0.006997066916033457	0.006924219153138709	0.010005822464839526	0.013401061831749345	0.026433421256209712	0.006805449632978911	0.0317460951666542	0.013030690484746157	0.0
86	73	0.19492972590695107	0.013612831047328446	0.0075861320845347704	0.00928762421672801	0.011757219955892028	0.01355002819990872	0.018345042558039676	0.0173093720090367	0.02324004970891349	0.02079643238750279	0.026066938276397954	0.005063270206110203	0.01696988598804055	0.011344899268517743	0.0
87	12	0.06543745576443853	0.005668821119777746	0.001688685283641497	0.001964614456396655	0.002335056714749409	0.0024890065897069068	0.0033146792406231872	0.0031930629808395138	0.004275105608855304	0.0075451160104975015	0.009940559090969428	0.002647430724988153	0.013997909762295598	0.006377408181097633	0.0
88	56	0.1638826872609574	0.004927127406314732	0.0020691678173865723	0.0029911699155881965	0.004381761838735144	0.006005162702076237	0.009835470744262036	0.010339779314817336	0.014645948872942828	0.01713635285705571	0.03207346777666102	0.00991748365334245	0.029622345866758375	0.019937448495016746	0.0
89	12	0.09309882276808726	0.00773085933972757	0.0017640240590822659	0.0019568643869243936	0.0023752089490399492	0.0027399953478607704	0.004200825021539505	0.004561378093435108	0.0073476515015830635	0.013513604939272922	0.021516196317106925	0.0015539179379878932	0.014431074481626498	0.009407222392900394	0.0
90	72	0.16545261372983	0.008731212405838407	0.0056160516642819475	0.00764708769944822	0.010525070568311156	0.01342905963094634	0.01870233719623319	0.0172824722416923	0.021244037967106652	0.016522709172095182	0.021196026588160978	0.004423017547452477	0.014116210196909208	0.006017320851353926	0.0
91	3	0.02965167730702472	0.004621210424261794	0.0003118821667365181	0.00048415011212758817	0.0007369836134303713	0.0010206118913291282	0.001959699869205761	0.002055824515496718	0.001922559452385399	0.005461387113017647	0.0028431655108494555	0.006751299668868373	0.0013274235587937557	0.00015547941052221467	0.0
92	40	0.17006830659593594	0.00730065129574007	0.0048482396934178915	0.007605857664906094	0.01265421558606725	0.016484073856172843	0.0181522570384259	0.016039447998062284	0.02309155510936598	0.018860469909769924	0.02392367956511709	0.0035939441083524095	0.015654902677555288	0.001859012092982917	0.0
93	31	0.14776601891677907	0.006431879186208115	0.0017639803123464552	0.0029932476612578307	0.005032692674246813	0.007417228931823103	0.012156815446656245	0.014016945136801469	0.022947284121423245	0.023510083549318328	0.027166925964984788	0.0008799334513923324	0.017819843241757782	0.005629159238562548	0.0
94	36	0.16730358595077188	0.006923099555876777	0.0035028847990291293	0.004688951305655567	0.006400196464631703	0.007518952087568174	0.010367616359481118	0.01000659012999397	0.01283353583445988	0.014507476788867657	0.03247092528930627	0.011925836931397146	0.0285939412142249	0.017563579190279566	0.0
95	71	0.1858876844806829	0.010600781628460464	0.006208675011357091	0.007877553539787651	0.010203738885941291	0.011807977261873943	0.015228747239612131	0.014314315112038626	0.020349600475197134	0.021681449474746383	0.03641434167717493	0.007884638833530156	0.016268586689346477	0.007047278651616633	0.0
96	56	0.21250078374631304	0.02106413706886652	0.010453530333722112	0.010162051088528922	0.010953627733570746	0.011233027218274046	0.015051754414534994	0.01542933953784937	0.02443653261998016	0.024040112540903533	0.032162703297143845	0.006750523758162624	0.01759998172449944	0.013163462410276754	0.0
97	70	0.19186776896556007	0.011840851946939488	0.007970844546079015	0.009770690801336128	0.012418880663216489	0.015023810970347372	0.021430244994281353	0.021739929587547332	0.029489292316471953	0.023847424310412535	0.023329352942506577	0.0034087149119575296	0.00853464631713138	0.0030630846573329717	0.0
98	30	0.08561206380197417	0.004514149388332405	0.0009680654016106635	0.0014584294850896252	0.0020507248534472403	0.0025787038831554614	0.0038594194400292064	0.0040768370168372	0.005946600799285692	0.011074664335993334	0.021601677233526885	0.004432562263900463	0.022169282423295328	0.0008809472774706789	0.0
99	12	0.10126947646396739	0.008110298875020367	0.0023721581959307405	0.00288289959030841	0.0038204293289286935	0.00424933405873392	0.0053958721358215705	0.005112821293003081	0.006873888152279094	0.01083833604685105	0.015665929006870572	0.00042513468392086197	0.02090787508736175	0.014614500008937274	0.0
100	34	0.17412662477197335	0.014270601274209076	0.00694825412755423	0.007502332318832372	0.00862963213400696	0.009665878905582102	0.01277924740520053	0.012562626378058845	0.019426823949182142	0.020682133143227054	0.028925423146288494	0.003963759049563753	0.01605885132105457	0.012711061619213222	0.0
101	78	0.1805028355321902	0.009397585335661495	0.0052403356316786	0.007166823045749965	0.009922357380294355	0.011810502537917197	0.015724587108366946	0.015235069209878327	0.01903539717026279	0.017494999663947932	0.02547273889610826	0.005851494352292792	0.024613343464326535	0.013537601735705007	0.0
