	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13
10	80	0.13576095019031822	0.020865213137779077	0.007447607137828488	0.008246753083441931	0.010057682943723244	0.010329615695756444	0.012559776929568188	0.011197947816171026	0.014184336304549811	0.012380392597726388	0.014510646241487495	0.0031918076091200544	0.008599387556365188	0.0021897831368008925	0.0
11	0	0.04722137455306327	0.013357930160654657	0.003434536876701101	0.0028509228015843476	0.003060908448315574	0.0033453046559644172	0.0037440691496334654	0.0025341829028952025	0.0031046255022136133	0.002915200601391618	0.005175848216084147	0.0015968820486022247	0.0016589514381545427	0.00044201175086837157	0.0
12	41	0.15347171763119793	0.022818089176787675	0.0072851478882438765	0.006515811672187875	0.00772263738240387	0.008588390548981573	0.01047164411695425	0.00952367115593105	0.012020604856519818	0.015263900686819026	0.021462935048808727	0.00438302600950013	0.01716790390831284	0.010247955179747225	0.0
13	45	0.12159807608965659	0.016673056036212705	0.007069887802051292	0.007595066258503893	0.00796248829816493	0.006631344349913875	0.0076530399710706045	0.008143529752600144	0.013291203380834744	0.013099288327661062	0.012228522965826199	0.002632474808072525	0.012490688841396248	0.006127485297348368	0.0
14	78	0.19449702047657336	0.027677314332436073	0.012561957286958227	0.014001985695876427	0.016334298747599917	0.016989108028767904	0.019730144241353883	0.016593723681482656	0.020224500899832354	0.01574965072697352	0.019118393173584915	0.0037625180866287843	0.008588484320274205	0.0031649412548044814	0.0
15	36	0.2026024464883235	0.01889468144474756	0.007839580592660319	0.007026212015733561	0.00789946955806249	0.009263156384747555	0.012113428831290645	0.01154119370848769	0.01817147922843441	0.02355292162684708	0.043932598831289374	0.01074430499302033	0.025660378759817956	0.005963040513184539	0.0
16	46	0.15637676020657915	0.0223715141370557	0.009661125673328753	0.010522163277652716	0.010757947266684746	0.010331398625029048	0.012472471254541206	0.010689590305428542	0.013199584955122294	0.014990864727798897	0.017011851561605375	0.005415660806423025	0.015300895659619966	0.0036516919562888813	0.0
17	46	0.11402331924896847	0.02288167552103879	0.006437751946366045	0.005675247561217175	0.0049551385280883365	0.0052765834362244225	0.007271811525304947	0.006682396626642823	0.00881258821029669	0.014076997698661803	0.014765191141549429	0.005039176352712428	0.007609526349122956	0.004539234351742619	0.0
18	57	0.11113177801730958	0.025967918113780113	0.006841886250377766	0.006526694468926548	0.007709042895690535	0.006605585030209348	0.007775471219883631	0.006496714149842032	0.007690973787161888	0.011436916148685698	0.011353261124009022	0.005995659061274961	0.00399700334595044	0.0027346524215175914	0.0
19	52	0.1665561122564738	0.03452281589130478	0.00932112851967386	0.007346531462992044	0.007123817990591681	0.007398872628612238	0.008754960489110527	0.007997340030141077	0.01185380059422662	0.013504927010387975	0.026086148747615237	0.007805730124129129	0.019736173410026085	0.005103865357662521	0.0
20	44	0.086857700305258	0.020273007458902054	0.005044346905191716	0.004679568174961594	0.004621403873144319	0.004496905055635178	0.004620023679655237	0.003625792719900051	0.0028748966899884735	0.00795647442825922	0.007617164273330337	0.00665473109764519	0.008071737894968614	0.006321648053676002	0.0
21	18	0.0761149532794022	0.020920857076539026	0.0064202715218331045	0.004670542995534591	0.0025288791657282813	0.001991943388502017	0.002984326790778033	0.0027596912032096165	0.0022676421333363947	0.007962623584048107	0.008321181052586833	0.006945162200986628	0.005216881638400242	0.0031249505279193185	0.0
22	20	0.15255181503236698	0.021170224781460453	0.012317799968641453	0.014825577537005533	0.01855988058847704	0.017333169698990167	0.01696713139161291	0.011571517816090868	0.01199556785824851	0.009304606484607996	0.011671400171023274	0.0010959699936130673	0.004434666654547623	0.0013043020880480754	0.0
23	16	0.14563777330633748	0.009725097233056838	0.00652491529765715	0.008895982738000543	0.011132610272239782	0.010823770459163235	0.010601336879697963	0.009063715926713673	0.012059441860529974	0.011751449096882284	0.01945952229486573	0.007587193257405769	0.01742386603990473	0.010588871950219793	0.0
24	31	0.12981072635226165	0.011071815789280317	0.004306077103751606	0.00504522145940981	0.005214222676105929	0.005103416509917439	0.007075959895181823	0.007266621067045908	0.009594697934327667	0.014001428312332795	0.023411007146710815	0.0040663078605506124	0.01939214207612336	0.014261808521523568	0.0
25	55	0.23841115118499911	4.345817284581612e-07	1.3188235582613276e-07	1.1942901059954222e-07	8.504131372415397e-08	6.104221368889902e-08	6.479403712393177e-08	4.417408943103738e-08	5.143179336379072e-08	7.843041014685336e-08	8.472147348592859e-08	2.966624562928579e-08	3.5130201419799e-08	1.67446652320585e-08	0.0
26	28	0.20483661983319185	0.021564959571455006	0.008166563650235024	0.010507134651632033	0.01433521213287111	0.015491532121907535	0.016939932618126406	0.014261742236212797	0.01905928115264472	0.017649545859448924	0.028253767907138613	0.007647781385014887	0.01940309839818555	0.011556068148319231	0.0
27	63	0.2839894527409618	0.03758766818520103	0.011014824563098487	0.00941602168492737	0.009555712196423616	0.010537974263515736	0.014575838092446716	0.015578856768582307	0.0231400812579879	0.0256567423663872	0.049163900428689886	0.016748594251862217	0.039503689566350135	0.021509549115489197	0.0
28	30	0.17347233669464684	0.01908829908070347	0.008163323110529723	0.008887445117048653	0.01242364230892112	0.014209681721748729	0.013730258452905996	0.009112728573992451	0.009949361247831367	0.013258631956654672	0.023010446723841442	0.0029364966848741464	0.02113020772629097	0.017571813989304103	0.0
29	47	0.17618819146031295	0.015599806027044815	0.00709135062459723	0.009707943675662698	0.013857635289798338	0.01550745587025227	0.01907688190749993	0.016782416170509934	0.022179997098393238	0.02654682397950244	0.020009261526381963	0.004680224629692177	0.0035980488183142236	0.0015503458426637112	0.0
30	32	0.09492860762186797	0.014138948759374798	0.0038036931115421283	0.004243010918391573	0.00503281383661521	0.0052463603120775845	0.007215397644054803	0.007105914714166436	0.007960388407540145	0.010957452000503637	0.01157314653387175	0.005094822238530361	0.007955512237576045	0.004601146907623512	0.0
31	68	0.2359914612384148	0.021729255211154805	0.009167943226581177	0.008639142196857647	0.009989567822879184	0.011298920554107	0.01363668945280768	0.013800845632268757	0.02369777687969947	0.024099143174933516	0.03412815401080624	0.00867042337426522	0.0307622744794758	0.026371325222578325	0.0
32	76	0.2092001308921856	0.019529704082619732	0.006598119185630474	0.0073201095780181386	0.008582558962988106	0.010680881292571526	0.01606205945992543	0.018251591634818775	0.031120182900332173	0.030487301444390366	0.036646330789431115	0.0036532280799411697	0.015585186192705776	0.0046828772888128116	0.0
33	7	0.09737695551521275	0.008242305322900309	0.0032505194439144567	0.0046911196567621825	0.005649687629654496	0.0048048017714877825	0.005009741283737838	0.004963798096707699	0.007189457708493261	0.012357677013122091	0.019738246501577527	0.004565086313785723	0.01189034604929863	0.0050241687237707515	0.0
34	23	0.12973934318997804	0.012589403876071888	0.0030744844085027843	0.003107021615692749	0.0040749200373954375	0.005102204508541696	0.007197497163096259	0.007330123651092908	0.01089799145617571	0.017782326341118544	0.0325394366712404	0.0038676737798371257	0.016740927894830452	0.005435331786382082	0.0
35	59	0.1630658558296706	1.1452518744303465e-06	3.060934690453919e-07	2.662255945631497e-07	2.7591707445967644e-07	2.609219998089771e-07	3.3112708775312055e-07	3.0794219181528244e-07	3.4235188049460317e-07	4.72837724147432e-07	6.342163823585557e-07	6.035424723694484e-08	5.684067242904733e-07	3.246665652213937e-08	0.0
36	46	0.10831908877164378	0.01911931553897939	0.007029971341194504	0.007058833795051634	0.007714270940385126	0.007276943611576837	0.009256280635527319	0.007878408711922419	0.008478804773688125	0.012810336186331844	0.010524837272603352	0.007448283478202679	0.0028936072747034513	0.0008291952114770978	0.0
37	71	0.19766672806406882	0.029849860922698937	0.014475537531957863	0.016905524985127627	0.021555857502568204	0.021434754415056434	0.021342250353886868	0.015526181928913984	0.016267192384864054	0.011454445881091952	0.016982231041187994	0.0034519549887686036	0.006604856537176827	0.0018160795907694672	0.0
38	44	0.24725404274616558	0.030382041526599388	0.01076307008915719	0.012664835189311201	0.016370707165639164	0.015853760210146582	0.018118116805526517	0.014994094987445621	0.01994830474179031	0.02412278959498424	0.045558907387466166	0.010149260317549341	0.02157886062510133	0.006749294105448514	0.0
39	64	0.15904661021108113	0.015699454093789082	0.005254711908386185	0.005372908104001341	0.006299530715501963	0.007387167302808629	0.011881822872987995	0.013859679989316451	0.02142606197752322	0.0211443545644034	0.028413063676007586	0.003215639311099203	0.014925283763575565	0.004166931931680502	0.0
40	45	0.2173719329655327	0.02091002367176752	0.009481107748125134	0.011048243570544444	0.014041448163199213	0.016757786879822434	0.021462505063317646	0.017820139997757847	0.02419829774659566	0.022038820381286923	0.030380980824593867	0.0049075300662292185	0.016689621330091386	0.007635427522201397	0.0
41	71	0.19670980130933585	0.03520003562726651	0.017638182988091076	0.02150085756797553	0.022866869199353934	0.020267317795195066	0.020075110109921496	0.014712452712100296	0.017416651809497974	0.010176968872201547	0.009464154443744549	0.0021391604873987366	0.003965724329359544	0.0012863153672296069	0.0
42	54	0.11137775955506718	0.021233899757183476	0.00745131421202562	0.008196078418390595	0.007317593855742756	0.005897689393283254	0.006454780550555265	0.006076277693438488	0.008452520319954165	0.013167498584880064	0.013094343444578854	0.005657113963804103	0.005905580534564363	0.002473068826666182	0.0
44	55	0.23156379808251903	2.74691720931195e-07	8.528345403004386e-08	7.334734885167929e-08	7.123434371932674e-08	7.021703582426533e-08	8.253253434215452e-08	7.23349858576697e-08	9.729359203574905e-08	1.215928673863951e-07	1.5590330740153405e-07	3.7028490044698127e-09	1.0584558092229126e-07	4.1022917290005386e-08	0.0
45	21	0.04327061125202281	0.01536792698293414	0.0022630815758327935	0.001642424628631932	0.0013493583276657007	0.0009881747932535998	0.0013593682165301017	0.0008587795360653855	0.0010261786048944724	0.005255700129545883	0.0011783968293439873	0.010947285532057541	0.0006690108784813665	0.0003649252167859086	0.0
46	26	0.22743678924382726	0.008923637372124427	0.004530828097361657	0.00622195783630994	0.008315276074415914	0.010169908107478512	0.015986497568841365	0.022953745649563848	0.04589476751857761	0.03811061769943097	0.04512889827237983	0.008350770760028133	0.010460466973777536	0.002389417313537528	0.0
47	100	0.1715251931755176	0.022376280566419854	0.00823835754079856	0.009176546650980066	0.010793808445260237	0.011021772796155386	0.013350595245563188	0.01175316713823625	0.015752147920652295	0.016937814870959515	0.02454740019115939	0.00376506587657783	0.016773511983151055	0.007038723949603963	0.0
49	62	0.2670550176367077	0.03581553818443722	0.01274510705292602	0.010851991666788545	0.009596081808321222	0.00871724831403474	0.011871244691592162	0.011127137616010372	0.015512735032340099	0.020154623036150527	0.041718416660313874	0.015025981332749135	0.057640645268330556	0.016278266972713236	0.0
50	43	0.24171822281614366	0.024163883737594455	0.010661472667598225	0.011559349351662848	0.013624326608098085	0.01574147721361343	0.019387268438827734	0.016013757856412097	0.021141432072622483	0.023377585287446517	0.04158519446128463	0.00926353632871111	0.023526878931455115	0.01167205986081693	0.0
51	35	0.13325931329727894	0.022116972633861642	0.008365991226678238	0.007410614397968319	0.009300502667108763	0.011574351604716843	0.014843495296116404	0.012144621595065408	0.013230326737421083	0.009832905407130811	0.014503222632166666	0.002821662038440465	0.006707940935372735	0.0004067061252315599	0.0
52	26	0.08648105855914687	0.020408161009487273	0.005604905561628673	0.0046126830977352125	0.004838304537194832	0.005043458637339934	0.006398652007482882	0.006019055163604845	0.007856934344204734	0.008419524933561006	0.0102684016422815	0.0005115349173716656	0.003958781037834694	0.002540661669419626	0.0
53	83	0.18800276656818307	0.021389039342684296	0.009216194044000543	0.01071522670329407	0.012732729287271847	0.013651393649845463	0.01698823026097422	0.016505314603198477	0.02507667030115838	0.025230226845624232	0.02886833906403178	0.0007912245828475485	0.005190441231181543	0.001647736652070682	0.0
54	58	0.09754825749644311	0.01656467336797613	0.0053351444740441754	0.00664540735622008	0.006712338468018927	0.005551710235609401	0.007714787947115007	0.007491653399648553	0.008718722327808782	0.011742801063874958	0.009082499247866272	0.007884989329497695	0.002908160379116243	0.00119536989964688	0.0
55	8	0.04636760517912028	0.007292841701870056	0.0009643062781585501	0.0012349100158366897	0.0016708813223939045	0.0021066867901507057	0.0035926326193653586	0.003983874470708831	0.003299757541598603	0.0073064929959053854	0.004063089845369801	0.009372268295628348	0.0011884173449677356	0.00029144595716630996	0.0
56	40	0.1843017029836969	0.025845018209680267	0.005857612934943645	0.005047014173035935	0.005419242689970591	0.005673985394723623	0.007634074024426587	0.007960115291267132	0.01083580846423296	0.015916021611632577	0.02896453802345183	0.0050879892964717675	0.030266363240339073	0.02979391962952093	0.0
57	27	0.07688941119445933	0.012790732212604971	0.0020229937179134403	0.0021298858936543625	0.002574277590361966	0.002621996424748621	0.004292369557559747	0.0042164085099619724	0.005288985267802806	0.010722394039031306	0.010777494841317228	0.006224328327749539	0.007107909420307314	0.006119635391446049	0.0
58	16	0.17357295169944403	0.01380564174634376	0.005349315672723107	0.006750459102795524	0.009666564943079842	0.011983019907279239	0.014000587942752697	0.011075253950773797	0.015576070843342265	0.02382717326783932	0.04029350550542492	0.0065955668257902025	0.012350608695339872	0.0022991832959594963	0.0
59	23	0.0951649472461559	0.019754995504427754	0.008664257606453271	0.00847711436366538	0.008154302722823376	0.006302346763360026	0.005726919798175119	0.004176922869776434	0.0036353754362538357	0.009089727350432189	0.007133628274315247	0.008520084966454781	0.0031228938168972632	0.002406377773121236	0.0
60	24	0.12588533084126627	0.018244207677607656	0.007157760488264811	0.006491386225549888	0.006103626002693249	0.006166503017902449	0.009066088276123516	0.009419156874781754	0.013702900944878776	0.016845955813689507	0.01775290768983184	0.004641411592963298	0.005887471822607741	0.0044059544143717905	0.0
61	27	0.3268022796922915	0.01932562519539882	0.009446183987377675	0.011195145419378915	0.01392729777268473	0.016082861220731506	0.02097445844871095	0.023072543702177074	0.04739356707816919	0.05767718608832979	0.07137219004759597	0.009705540993020305	0.021522591674565075	0.0051070880641514785	0.0
62	73	0.34426661147152426	0.03243433899087281	0.019629271064635283	0.024656623534448665	0.030728172183522792	0.033417615381058655	0.03831330007024474	0.030236842632163523	0.034114346071389745	0.026217583740361754	0.04222486742273637	0.009753956353006563	0.020379875190929223	0.002159818836154125	0.0
64	70	0.22008478706170725	0.018414958106415344	0.014251579845889557	0.018551808460746298	0.020720523197037516	0.01791624647446645	0.01816643710435648	0.01585437075801839	0.018038137145355654	0.015150447594933582	0.024286214214161474	0.0069710215098056205	0.020396051553463537	0.011366991097057366	0.0
65	71	0.18894964439076356	0.028675284738752894	0.010323592795786023	0.010844849381448004	0.012821710682153242	0.014169904758427075	0.015542435494317802	0.014340372223073324	0.020655401154069688	0.017769244286295203	0.0244693050680622	0.00596937038766031	0.008781077295187555	0.004587096125530252	0.0
66	60	0.10285196752785909	0.02012625926930673	0.006690396134518701	0.006513203195357753	0.007186777193737717	0.0071649325349785985	0.008498189695373462	0.007031402707203403	0.007490657705828319	0.01059146988280879	0.00917994861751199	0.0066680089504949965	0.004144988644074593	0.001565732996664035	0.0
67	61	0.21119927975620362	0.03225948300285349	0.009516125250698435	0.00945362498538903	0.012848898958715684	0.01280700766045851	0.012542405929567502	0.009861700543731443	0.01396291445609123	0.01724388987539564	0.028557715734162943	0.007788020623840503	0.029774688230563028	0.014582804504736188	0.0
68	26	0.0891786246954388	3.3789031038546715e-07	7.286973757206631e-08	7.105029177309101e-08	8.162241539872795e-08	7.254412691323074e-08	8.95436194634645e-08	8.43750866109848e-08	1.1040741556993116e-07	2.1340443749694517e-07	1.3742649384415422e-07	1.658303775050005e-07	4.2069144411598684e-08	2.1180927367403588e-08	0.0
69	76	0.2070892678791018	0.023075224210507922	0.008982742976983624	0.010696620300966887	0.013173986704257706	0.013800449999016492	0.016316988070161492	0.014821127092427736	0.020348406325172527	0.021816188275115972	0.03178226986340487	0.003775145577921456	0.01892599995236041	0.009574118530804705	0.0
70	49	0.26193789527443023	0.011262135668681677	0.006640779619891126	0.011020385441335824	0.01673739558621212	0.018587111965134396	0.026516024173564585	0.02550043757519197	0.03013970720588887	0.02908264484513566	0.057476440321371974	0.010633653229165582	0.012139432192151967	0.0062017474507045185	0.0
71	57	0.14985158109556845	0.017969789393504017	0.005670405634807389	0.005868216107841153	0.007458465869856072	0.008582102547161475	0.012470922934848042	0.012007193234754028	0.013969772911811625	0.013260466408546962	0.019725899323479325	0.0023560524703232864	0.019159476910565885	0.011352817348069198	0.0
72	67	0.1892690692225767	0.025939337442548657	0.011651338213007198	0.0135505173098691	0.016611902373382642	0.016635356105630557	0.0152609740000558	0.01252095654333086	0.01572146833181984	0.014981465091976651	0.022507439493818348	0.004522013230750506	0.009969306598435724	0.009396994487950817	0.0
73	44	0.11874014796318419	0.017790032236693842	0.005671861426309987	0.007761409758142851	0.012308740428401507	0.011047194085599664	0.010060797179656387	0.0080856398484984	0.007128958725659201	0.011521606973681105	0.01578959571908129	0.00443801793831774	0.0065633381945233524	0.0005729554486188662	0.0
74	20	0.10129763359698543	0.01708695319689243	0.004077116156302859	0.003061722476575761	0.002938138243675614	0.0032453872314512165	0.004292590641262844	0.0038667167456225646	0.004729330026661491	0.013107400771987333	0.022437997178490744	0.003717603208690398	0.013471340622659762	0.005265337096712404	0.0
75	45	0.11236088777953152	0.022979913224227745	0.007728393317836913	0.0068389400504257	0.00642385718789876	0.005719110839369755	0.006811573011092788	0.0057533333781973	0.006805739532403314	0.011400125587265997	0.015178147166446448	0.005861854738938481	0.007127118019815044	0.003732781725613264	0.0
76	55	0.12842037505573511	0.012062709334743574	0.005521795067064604	0.006913654844485428	0.008697082897160582	0.009452892427047508	0.012784261342523716	0.015428902501927987	0.025726442580799605	0.015090057302467538	0.008133539335296692	0.005559066243151042	0.0020995553393549603	0.0009504158397118676	0.0
77	87	0.1853217219718312	0.048733402996378836	0.015610335643692293	0.014075343896854619	0.013757004417655917	0.012618053851193155	0.014323920081787135	0.01239721557840703	0.01627214133093912	0.015349408257467632	0.013614320456487982	0.0028251981957638566	0.0036326144037847367	0.0021127628614189026	0.0
78	18	0.18599116985759875	0.04170035683926243	0.015007939879714667	0.01469016425925853	0.016058664358689037	0.01616431967524752	0.01771304391741903	0.012134422562777188	0.011963273866018417	0.009703810101418839	0.013813111601729242	0.0022238495830616076	0.011774596825333158	0.003043616387669098	0.0
79	16	0.17302919263021055	0.009906497718058644	0.004548773960300423	0.006841464096215012	0.01149246752114208	0.012517495665116604	0.011256048804156642	0.008692354804261226	0.01118689554170136	0.01581697521934367	0.03240407768123596	0.007351585355287558	0.030614268506798506	0.010400287756592866	0.0
80	57	0.1517868792163529	0.017243236497361123	0.007067539086605209	0.008162463938183949	0.010280489267590601	0.011509333836732704	0.013246649377621576	0.01205720117618543	0.018077755902609304	0.018859244859009982	0.022889310994425257	0.0008255956153725395	0.007779088394377043	0.0037889702702781688	0.0
81	47	0.13445412065966983	0.019546623982490016	0.008999791163330991	0.010575281367302635	0.01211414267931115	0.012448017920465557	0.013597964330803984	0.010355893176720563	0.010924148581415185	0.012166404177878135	0.011493000160750758	0.0059345708455479755	0.0055059935427664046	0.0007922887308864862	0.0
82	56	0.12773599287914794	0.024566335462916093	0.007502538918258042	0.00791287012292765	0.008157322241849075	0.007366127831879276	0.008744084079803122	0.007724096406522338	0.009175194502336604	0.014123767117353943	0.017709434397004127	0.004042950633334239	0.007696971242186318	0.003014299922777139	0.0
83	49	0.07948738040472333	0.01473225143948595	0.0031860408990886653	0.003235281969602515	0.004263597731778037	0.005189835701802212	0.007328565979967639	0.007428424398359461	0.00787865149462463	0.00943309336347102	0.005400700635056197	0.008714652019231842	0.0025749297211908914	0.00012135505106427297	0.0
84	88	0.2036367341722535	0.02267330549082157	0.011541224489297125	0.013010868288535322	0.016350515988938233	0.01703566700126132	0.017600348302797556	0.014835414406886935	0.021738459818021545	0.021016162629627435	0.02621262102602273	0.0025830590306213947	0.011423808949890809	0.007615278749531537	0.0
85	40	0.1100694909825449	0.013409001753531574	0.005323456985520356	0.005682947981385424	0.007361100422403389	0.007181560664721982	0.007733235645580459	0.005694270194942829	0.006058419165981509	0.009761164612988654	0.0181323581220421	0.003074373060310653	0.017850508929394528	0.0028070934437414534	0.0
86	45	0.09175255240157687	0.014818946862665838	0.005128025068375307	0.005158611803298482	0.005699900367837119	0.005937048309416696	0.008025170977015007	0.006798885751537224	0.007882428450538952	0.011735552182040438	0.011554907028673702	0.00524511711451575	0.0026451799564177663	0.0011227785292445894	0.0
87	64	0.18646646858389962	0.014862324883363878	0.0059900876794902035	0.0069097706669422766	0.008922297145250006	0.010838137609952657	0.014109795937805949	0.012782177714971334	0.015966772466013954	0.016562286057182508	0.026983545978822392	0.005287086561406444	0.028117904678010446	0.019134281204687586	0.0
88	38	0.146190678416888	0.01964737826889957	0.012687040886823289	0.016541482914903916	0.01819975859275377	0.015544964184371606	0.013203865902577046	0.008358174338401313	0.007706067441542	0.010947170968422713	0.011267986930975854	0.005839001599697873	0.005427686260210877	0.0008201001273081706	0.0
89	63	0.18452578732481387	0.02722548590060657	0.007795143090511136	0.007230676773678958	0.007482019538704062	0.007161560522000418	0.008625550663444562	0.008622787688259383	0.014315168715586196	0.01588927327021232	0.030545225742705177	0.012822360570126097	0.03342370788827545	0.0033868269607035253	0.0
90	81	0.16439043865062258	0.02657187305835982	0.008873012571348097	0.00909848518031588	0.011588218693252623	0.012415646316488584	0.01372691978082697	0.01154884028416061	0.014312165473627594	0.013293858253528967	0.018290972647726562	0.003835063203717651	0.01371784184142998	0.007117541345839258	0.0
91	48	0.10332154775123642	0.013478273571905564	0.003295747644441168	0.002952938695505663	0.00313405486321085	0.0033030128136625862	0.004817583818839321	0.00555758595949088	0.008623986696339375	0.011565065012017445	0.017047266225150997	0.0023300466627211164	0.016344862555838256	0.010871123232113197	0.0
92	35	0.0762704070191523	0.009750370942687103	0.0031581409737836998	0.0037578075568226845	0.0049124938636183856	0.00487104073170635	0.00585006026327422	0.005921747904923751	0.008446468852724084	0.011465029196089615	0.008842596054576126	0.005917059333064094	0.0025869199756422307	0.000790671370239949	0.0
93	65	0.15868158878075736	0.02609746175346002	0.008996380499220975	0.009058065186314565	0.010138586391837165	0.010272065578981327	0.011683296421871124	0.01211939214490897	0.019061868110834844	0.017320228310783184	0.020716027885916935	0.0038660470358228873	0.007840453622992887	0.001511715837812488	0.0
94	29	0.09058095734941563	0.020217119668713895	0.004081610780752418	0.0031319421566869555	0.003319854491848455	0.0037041641455600295	0.00534515477888078	0.004823777295598073	0.005009267209804985	0.010486632655261507	0.012129132362594372	0.006015615136059945	0.007362427012014967	0.004954259655639242	0.0
95	20	0.10464900343416324	0.009550116708778915	0.004560474446634396	0.005272138056960652	0.006116206156713856	0.005606118061381177	0.005867367130369802	0.005161731673973716	0.007051037958599474	0.00835158005089967	0.016284173427550445	0.00519728818494212	0.017748431591875752	0.00788233998548326	0.0
96	65	0.07363531711539369	0.011737343091776141	0.003922529304902073	0.004398979085431132	0.00410207328022202	0.003666942296311283	0.0049241499464996695	0.00507259058200614	0.007011085538724525	0.009967654163001296	0.011143651556803988	0.0035242210840945067	0.0030548953276731076	0.0011092018579478022	0.0
97	49	0.22052170128574552	0.023386397395002565	0.010513142425586786	0.01177080170672562	0.014829694789849444	0.01633482219337667	0.017503113747661496	0.01643616345512071	0.025547770109526198	0.019527264802382635	0.02900929345895946	0.009031728423681752	0.016452558343915367	0.010178950433956804	0.0
98	50	0.13095391175480028	0.009068939639223802	0.0035638777045466	0.004579572565006432	0.006399005881811909	0.008133547338609092	0.013022925041562133	0.015543031007666297	0.022065943686978624	0.018648256426563346	0.01714078663189167	0.003554578203408431	0.006846908711494104	0.0023865389160378416	0.0
99	46	0.1215037753875402	5.179652605072191e-07	1.2430137163121006e-07	1.0736626166155944e-07	4.826932690803347e-08	1.8565901976008537e-08	1.9238267292319318e-08	1.3349034966271848e-08	5.299656939283342e-10	5.371296232652298e-08	3.045276262073966e-08	8.516217830030946e-08	2.4363039959377657e-08	1.147427304869843e-08	0.0
100	79	0.30485415167573776	0.038399135385225554	0.014959232739777223	0.016575391168710207	0.02005126969326707	0.02076953728355932	0.025465351597107957	0.023840830263619363	0.03320547833182727	0.02912002650901349	0.04634858448659285	0.009043209678754608	0.017356038861156907	0.009720065677125932	0.0
101	50	0.20292889750884519	0.03204150034114611	0.010462898875855916	0.011729084679127776	0.013576822047103143	0.01287273379131211	0.013116592478333113	0.01179419256934697	0.015296234146567052	0.017796616317874814	0.025733014422382003	0.0014311210874458518	0.021195429955974506	0.01588265679637579	0.0
102	73	0.19193577737273243	0.015453835985326413	0.006211827886088837	0.00608961720155528	0.007308685062563519	0.008103520206244351	0.011141366262626386	0.011911920792266509	0.01971691712616388	0.019606723716337777	0.03635058826768342	0.013517755112948877	0.02789010079362109	0.008632918959306067	0.0
103	17	0.09697763994698405	0.007116946038980711	0.0005559552995670883	0.0006684689585576281	0.0009553856200364534	0.0012900250534613389	0.0024701384261150965	0.0027288923679352588	0.0028930524054079365	0.00719405939351709	0.012101250544909282	0.0010925463150604166	0.03467510331788389	0.023235816205551867	0.0
