	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13
21	89	0.1553406985650488	0.003991426498371725	0.0020742527436731053	0.003489891952626387	0.004865343066570951	0.005824485962073448	0.008172135239528715	0.00869853725871107	0.014362206212175255	0.01712261706636953	0.031784681725553855	0.008954833874725864	0.027518144446953188	0.018482142517715718	0.0
22	52	0.0796011288106326	0.005857187327709902	0.0021495075335476637	0.0033315603303160505	0.004807071066305763	0.0061552693968081485	0.009090020465272073	0.008384204903081855	0.00926151986865954	0.010267841376469921	0.010954469716429285	0.0034182965080689328	0.0048083465890643015	0.001115833728899163	0.0
23	89	0.2101698691211613	0.00924244970256188	0.008670294790542186	0.013269154786155648	0.01838547784615933	0.020643226509236355	0.02449947443196312	0.021445166317536724	0.026543683631046373	0.02089197258775561	0.025775767993407063	0.004245307911783427	0.010438238844549079	0.00611965376846452	0.0
24	68	0.1452112059546221	0.0024698047361237413	0.0012201161549405422	0.00199045513621569	0.0030269060850469584	0.0041077088849779736	0.006402864423873526	0.007380601685553103	0.013623076101765821	0.018455528426000116	0.03297052677053959	0.009990565997866288	0.02676468559161438	0.0168083659601044	0.0
25	82	0.129827433727259	0.00779169247178688	0.003167950666612244	0.0038522702949257805	0.005224183005513908	0.007027937181188581	0.010711273814960554	0.010494456454781606	0.014928644591723994	0.01806968446196877	0.02616742623436758	0.0020709013883586868	0.014040151957567457	0.006280861203502937	0.0
26	71	0.1509703400470177	0.006949258684015076	0.0034633489416660583	0.005086131306888188	0.007934214067513361	0.01106107268919905	0.015951542809630268	0.015132080467446598	0.020684609826899427	0.02075699489721429	0.02537668269412527	0.0013981209530416591	0.011996318966167558	0.005179963743210894	0.0
27	86	0.12225848333061842	0.006998974956204098	0.0033120776421413124	0.004805711435186473	0.006597982286934355	0.008186441943193592	0.011270928016565308	0.011106852050511241	0.015723299146752863	0.017068722153328022	0.02162221897377744	0.0016681028737934793	0.011300057178980291	0.0025971146732499555	0.0
28	80	0.1153433373625461	0.005185153734202743	0.002896949042655207	0.004383067250021958	0.006617311944217826	0.008876462866436782	0.012105086010820696	0.012052582460608058	0.017068567993472016	0.015419908378649224	0.01717880012630836	0.001391512976925463	0.007395685178099479	0.004772249400128293	0.0
29	54	0.16951915229349518	0.01037149962072573	0.007354116672856525	0.00978624768682053	0.011816745575284684	0.01283482944597215	0.015835199919496612	0.015346121309581861	0.021601028430602884	0.019945526195732224	0.026757093364963968	0.0019328782620060738	0.01105504641323756	0.00488281939621437	0.0
30	34	0.23911589862326094	0.013713450075193805	0.009373565591440683	0.012783606927454321	0.0170906726266314	0.02082303534799418	0.026784852208802175	0.022027150955843965	0.026737675955169175	0.025878028605547727	0.03759618656543511	0.00399742348175359	0.017255102149509587	0.005055148132485211	0.0
31	77	0.21233227412342578	0.008004326757511334	0.0057692520917306134	0.009340972790410646	0.01359142385116412	0.016133841702273347	0.020350033455828573	0.01949623431031234	0.0254302450133346	0.02341908081090313	0.03521780222886085	0.006625279103433435	0.02370114035259674	0.005252641655066072	0.0
32	69	0.1171342174938631	0.00536960672396039	0.002788320558858938	0.00440371555296543	0.006426114189402639	0.008171466897420973	0.0107080084060396	0.009975986291197295	0.013599584809475127	0.013273519191876441	0.017386826461162998	0.0017447522924830218	0.017938041955722725	0.005348274163297529	0.0
33	18	0.07279443750117605	0.005439655535610373	0.001187578273658202	0.0021416858033435817	0.003641311021211905	0.004913889483873903	0.006926291318938841	0.005976901494250808	0.0060621940228938	0.009290522833166098	0.011801120239379764	0.0026414282964158397	0.012002482705270146	0.0007693764731627913	0.0
34	40	0.08274467447718489	0.006808033072102948	0.0029567032593770188	0.0044423329827271716	0.006133414379780995	0.007426409107413469	0.010095595714872804	0.00857628953345216	0.008159643095948724	0.008936921405952852	0.007629542250860511	0.004697908799812359	0.004659944887127662	0.0022219359877562153	0.0
35	16	0.08690754819040128	0.0049143347760378184	0.001067173633784622	0.0016536116391355385	0.0023800437102211077	0.0030545822841401586	0.004798928149630581	0.005181027101137999	0.007355144790484342	0.011383636999472568	0.017378292692702135	0.007590445606036706	0.01742317808539604	0.0027271487222216622	0.0
36	48	0.12285293815269033	0.00704581635581978	0.004232334688725152	0.006212667140643353	0.008021695857926473	0.008411417784273853	0.009915220246499039	0.008287785483576886	0.010237013862878754	0.012164812865554972	0.019493405863453325	0.00341477797415386	0.02111996566930631	0.004296024359878566	0.0
37	89	0.09383359145083622	0.006173149535187564	0.0033311419637377868	0.004156153110687436	0.004707212755736168	0.004707936660105117	0.005815698230683739	0.005365697189922881	0.00683981827639084	0.009150453450481598	0.01751102087114423	0.003944959654547964	0.020514046757015732	0.001616302995195184	0.0
38	70	0.08015613220338876	0.0049745609461950046	0.0012861632288809221	0.0017957760585035746	0.0022746856055958485	0.0025699805721343303	0.0034575168994823383	0.0035947690452968178	0.005244692713530494	0.008513486848632023	0.011828607762298445	0.0009628449654983422	0.01792204051475817	0.01573100704258245	0.0
39	50	0.06695537743482584	0.004972320604719657	0.000709639607191544	0.0011443558976589388	0.0016473472446191452	0.002017175221620982	0.003029174372537832	0.003011520418781082	0.0037793465694627723	0.008384817909212854	0.012615120203403874	0.0018042305443814856	0.01792737917201684	0.005912949669218832	0.0
40	76	0.11897431155933896	0.005086057300719029	0.002038685184706202	0.0032289890046417087	0.0047477487153710085	0.005800694222655027	0.0076738783168857575	0.007108931365307828	0.009801627397968296	0.013293781008668445	0.02503452278659484	0.005685010311568759	0.020983705119094878	0.008490680825157196	0.0
41	83	0.218459377696543	0.004812683231601906	0.0031084883896456746	0.005490034523263869	0.008838728267019876	0.012088638965429301	0.01799026105412329	0.018318381713325026	0.027270806461664833	0.028247213522537215	0.045947668430410746	0.010201607211335291	0.02306670821337712	0.013078157712808836	0.0
42	40	0.13714223668470768	0.010628916765562515	0.006010128553553129	0.007685539065416221	0.010030762967706957	0.011852464141100636	0.015219115081468445	0.014016033853403245	0.017081499102068742	0.013866618751291596	0.013939115302841875	0.0017362811000034332	0.00937954108735681	0.005696220912934066	0.0
43	56	0.1757963331982761	0.007588738879887893	0.003362336854080901	0.004679703805699679	0.006618049110906956	0.008299447851773487	0.012122345938098989	0.012435520657205615	0.01733892632605592	0.018192202408463035	0.026776818293972965	0.0042703378884022015	0.02470743526495834	0.029404469918770104	0.0
44	47	0.1543483679371529	0.007995639092718346	0.0038281488920210204	0.005576062100323484	0.008245443385899352	0.010451211232268488	0.01422447180672028	0.014038892724929655	0.019639655505961667	0.01793730233888362	0.02344883244598011	0.002386520591912802	0.013600161865799463	0.012976025953734597	0.0
45	65	0.13399545463993912	0.004804844784848741	0.0014060734448297033	0.0019841373030061644	0.0028033093642759613	0.00354447340522246	0.005525912710443453	0.00616040009907185	0.010023326163095456	0.014722873802977397	0.03024855697047614	0.00855461947135445	0.04090951287678176	0.003307414243555568	0.0
46	72	0.08695006371148634	0.004234126544730999	0.002086008985447729	0.0032698996797515924	0.004499106570232209	0.005133358307234082	0.006613514912062659	0.006537040065802913	0.008947397594600635	0.010660964691376347	0.01622251344458142	0.0012749807294421276	0.012268004944685634	0.005203147241537989	0.0
47	29	0.12641373015878582	0.005748996465449692	0.0018000933748891427	0.0023618526189946184	0.0030580301793772446	0.0037113974817319733	0.006118670106669541	0.0074948771392914625	0.012839745919007897	0.016670564911340405	0.03027349491197652	0.007057437155010724	0.021999945627265614	0.007278624267780963	0.0
48	25	0.0719789639883101	0.006270428397918361	0.0019506637252579657	0.0029814546003188265	0.003956522115852734	0.00447783421825939	0.006752196227602073	0.008004723092019368	0.01128061311838947	0.010489424462663295	0.006798471241156581	0.006423430678912627	0.002306740182212149	0.00028646192774724904	0.0
49	28	0.07302123575541182	0.0027089671453443247	0.00040258865515281465	0.0007681935957547512	0.0013060958031796653	0.0016389515841124121	0.002634874202336525	0.003042855622675104	0.005037019221408241	0.008316485097764933	0.015092689736315012	0.0024930885535647297	0.018142115252543323	0.011437311285259984	0.0
50	22	0.14092234897607248	0.008303907849129537	0.004566408039862911	0.0062499007507129025	0.007396663200066241	0.007452589482587623	0.009550342596662244	0.01059582531928853	0.01553263523443853	0.01571618741082463	0.02057841128446095	0.0008704038860010992	0.020287868517436518	0.013821205404600762	0.0
51	21	0.14377783787441412	0.006150827890021008	0.0021508841747266212	0.0027278630473773985	0.003259377029828205	0.0035942628426633054	0.005198813434367306	0.005888137521167999	0.01045202233422543	0.01605394958512984	0.03162698592036095	0.008048342613296774	0.03625739879123386	0.012368972690015415	0.0
52	82	0.11895175980572376	0.007263270848951455	0.004600827505062239	0.007773814817944844	0.011340981044995166	0.012109528905033588	0.012713606738138093	0.00990652472958085	0.011818856964504267	0.012526756504923828	0.015848657727815647	0.0011062537311406352	0.0071977615052591344	0.004744918782374011	0.0
53	4	0.13577724419464096	0.004339630323243743	0.0016339412492572141	0.0027777831549733135	0.0030325666693299894	0.0024745562465212888	0.00301020313103937	0.0033492084560482523	0.006429049863780413	0.01346053647155111	0.03247150443635925	0.010410012772781741	0.041832460085091235	0.010555791334664038	0.0
54	50	0.14930727507155572	0.005411992256473111	0.003283939309713331	0.004784186729478228	0.006718811654066098	0.008550014940571695	0.011957629076543418	0.01194014732844003	0.016834709921798637	0.017232877724451787	0.02979061204930377	0.006039908225831277	0.018592279492662057	0.008170166362222269	0.0
55	82	0.14690650993004098	0.0035934089850453016	0.0019109648368876588	0.0035281752434557223	0.006086273610406151	0.008918471363897663	0.013501145519291907	0.013605746106778175	0.01967404047823493	0.019259125413640603	0.028061116175666423	0.006038744299240278	0.018500629724682194	0.004228668172813955	0.0
56	31	0.09014709083844413	0.004845046989410216	0.003538144545445334	0.005907655825489647	0.008266698199324974	0.008451221844920545	0.008898170220053972	0.006892284575972825	0.00811508479009627	0.009043149785921216	0.014136832668972345	0.002562443337071094	0.007592238668136887	0.0018981193876288192	0.0
57	24	0.15837827920894837	0.003239586531225979	0.0020839216268374035	0.0036630878691227093	0.00610258111006658	0.008443362693241549	0.012428157637504201	0.014176795064522785	0.02422825083218838	0.022619022755756234	0.03496280684655995	0.00846000171641046	0.0162903216462041	0.001680382879308022	0.0
58	65	0.1997116866900125	0.007400025272625363	0.0040776655248434025	0.0063109386192967114	0.009117413030488538	0.011511107792936903	0.01651781726577275	0.01673646851522686	0.024385375364408025	0.02645080519261598	0.04010716194325031	0.007031861131921364	0.022194593387584186	0.007870453649042092	0.0
59	68	0.12392843704944351	0.007609883365331489	0.004983999470501981	0.006753508011631658	0.00897834361972105	0.01011489084891724	0.012104134162130749	0.010531835430064064	0.012598103738837949	0.01218599232755499	0.01864587194084166	0.0036040116074179153	0.01437296554263974	0.0014448969838530268	0.0
60	64	0.17976472915768799	0.005900253238756665	0.0032936091866589117	0.004889238523570389	0.0070297215135943095	0.009047935418730474	0.014539097808008404	0.018105412240769204	0.030760828067871608	0.02688388812369428	0.03281674833800983	0.004984751958425545	0.015074018429376217	0.006439226310222156	0.0
61	100	0.1756518946553614	0.005224680226628781	0.0034247336712146846	0.005624939352853219	0.00877767041630342	0.011734146502552764	0.016058259133051856	0.015116504195597541	0.0213062896494046	0.020253735572792954	0.031608175306688024	0.008890713697155309	0.0177251913168195	0.00990685561429875	0.0
62	69	0.1683240405932345	0.0043102824028434395	0.0025820817464505446	0.003467110620499026	0.004832916417205561	0.006471797699063763	0.010020839282870586	0.010871658695988409	0.01751825049044438	0.018218212775698083	0.03363539469214411	0.011922473715779747	0.026748698052107396	0.01772432400213946	0.0
63	73	0.17557544069955727	0.0057066685867839225	0.0023309328963508785	0.003574829212226951	0.0055927628171291415	0.008090402343763474	0.013244060840300335	0.01541984279177526	0.02609261156788334	0.02574432457760565	0.034292585679555385	0.005304813164359254	0.018477160087892498	0.011704446133931179	0.0
64	44	0.10344974650740535	0.0046793537423387085	0.0014981604372336335	0.0020087435816372678	0.0027496197516245994	0.003657628022931205	0.00583583782145315	0.0066926895200204815	0.012123434718279886	0.01697038460520763	0.02636518060677539	0.003393104134440052	0.016261737171660705	0.0012138723938026302	0.0
65	65	0.08941703292220822	0.004303244928967467	0.0013879220813215651	0.0019633275808490463	0.002770106217790197	0.0036359798775513945	0.0055054348972003115	0.005481662128574513	0.007731773622218201	0.010845784943697373	0.01869383955775359	0.0032503244549495804	0.018911118468169986	0.004936514163164994	0.0
66	32	0.05046213143361643	0.005990889353644535	0.0021989200744390114	0.002222160255397841	0.0023773340602616048	0.0024374014663186335	0.0033917616727920322	0.003317305352384254	0.0038055588674095406	0.006846295935521579	0.008119598046807716	0.0024505651227323334	0.005131376641821094	0.002172964584086262	0.0
67	75	0.07838336908680835	0.00565587344096192	0.0021427270372943456	0.0028653113930094377	0.003961235115055738	0.00503109037024646	0.0073404151084396525	0.007250167774823806	0.00965867523576636	0.010241310716831433	0.012353615564314958	0.0014172748533531976	0.005818015076173167	0.004647657400537866	0.0
68	44	0.0805397192021355	0.006676962641344911	0.0025178602085746027	0.002763737383375736	0.0032762504064782075	0.0035778665652738935	0.004568887624140593	0.004639694673819052	0.0072591854751103465	0.010055993792355698	0.015064639898078463	0.0009732374162710996	0.014673860153127195	0.004491542964185694	0.0
69	82	0.1915404666399514	0.010446478769547267	0.006948235255951831	0.009366833704964888	0.01044080759410564	0.010783076085052041	0.011998942412135597	0.009954406772780039	0.016086531568275175	0.018944136688087657	0.03292194405209629	0.010710657209993134	0.033939550816488945	0.00899886571047287	0.0
70	86	0.1283132723236458	0.006413944906444667	0.003283412721426666	0.004602331087424695	0.006427387158317312	0.00786171153754308	0.011280461153471135	0.012486786260098276	0.021315456478049815	0.02026619942308624	0.02008243718988162	0.0008517362980110235	0.009741148716632937	0.0037002593932583564	0.0
71	25	0.05226648908425905	0.0051567469151796025	0.0005935725835918145	0.0009598186776600679	0.0014617449328989836	0.0019723658352117463	0.0034309714339492607	0.003588370033939521	0.004230494372641486	0.00838983889002831	0.009127914514717195	0.004717427276898261	0.005166585051692679	0.0034706385658501214	0.0
72	0	0.0930329957098597	0.005861137911089773	0.0008667062990382276	0.0012842008674885724	0.0016937548812533637	0.0019865959948557445	0.0032240750714573746	0.0033009529540336106	0.0039382778942747025	0.010481599547684538	0.016572143413997195	0.00473688349022497	0.02088131569464734	0.01820535168981429	0.0
73	15	0.1394332383686065	0.00807565603201896	0.0031610392089183514	0.005882018128890731	0.010560010017706217	0.014653129001415636	0.017261362044260146	0.01443430185969392	0.018757406693928325	0.01674995984573391	0.015365861463312841	0.005472708428676393	0.006831777470585184	0.0022280081734658698	0.0
74	8	0.12003123988305023	0.004794132805344626	0.0012424923058227235	0.00203774918630631	0.0035048116546750833	0.0046691146137829796	0.006254606584485454	0.005921586296772426	0.008032746110965062	0.012160653343146293	0.021959394094814712	0.0036376467937128012	0.031036128798475615	0.014780177294746146	0.0
75	26	0.14766418409848847	0.00414227308993475	0.0014216033537538869	0.002520997629900137	0.003915553829461668	0.005225853853713111	0.008288358747524215	0.009120217421050191	0.014342111988460613	0.01806849757144266	0.03085697436558999	0.0070499635944977455	0.026866005061079883	0.015845773592079636	0.0
76	54	0.1622698630739189	0.004535181871239302	0.0025422227950076277	0.004544691049036316	0.00692116245381225	0.008983680431981948	0.01300803134532294	0.013859963587806487	0.022895979646056365	0.02404244285398152	0.03377953512393318	0.005796088112987494	0.01327811367773252	0.008082770125020958	0.0
77	22	0.13630237062919665	0.005752982191893333	0.0029382335446490934	0.003044347234391444	0.0033691074981427715	0.0037521049547248834	0.005389093739277139	0.006189657925848431	0.010867894984600581	0.014182401723635447	0.029720380550658773	0.009116830248584111	0.025836496512392962	0.01614283952039766	0.0
78	50	0.21353791251816812	0.005633787558662072	0.0035376730167466786	0.005220398566986953	0.00740441663623312	0.009205263361803162	0.012425578767924193	0.01212469559155778	0.018657545955810505	0.020888544906568253	0.03874840181128346	0.013680816527570559	0.04001832386981022	0.02599246594721119	0.0
79	36	0.13619522811246804	0.004681661515456008	0.001960552635395645	0.0032389103872288542	0.004615649975174775	0.005449129206691148	0.007360378687663706	0.0071573886726545785	0.010737918847731768	0.014731995134911935	0.025284838876401323	0.005219978990650094	0.021872850374373014	0.023883974808135193	0.0
80	45	0.11925740244393335	0.005689052752052862	0.0040747906863327415	0.007271880638935963	0.012329766942089634	0.015186017428937364	0.016137523653648858	0.011004211829425707	0.01072473041139715	0.008833458011986716	0.01096284886371855	0.000477974380109496	0.010725815506762918	0.005839331338535386	0.0
81	34	0.11010053397542444	0.006609634186968671	0.0032659234109348174	0.004031405763570111	0.004685446741720809	0.00453746641172116	0.005295671062515478	0.00526811093192856	0.007859112553787536	0.01157752932152766	0.02111495511315409	0.0039645824484415846	0.025237888385607088	0.006652807643546853	0.0
82	64	0.1386808595992212	0.006997416978677373	0.004591120409687384	0.005406262974076042	0.006314096847539946	0.00689773691447677	0.009104145400009513	0.009105630407752963	0.01364912429783191	0.0153381712302579	0.02508044554582272	0.005350206227735525	0.02594265404007145	0.004903848325281711	0.0
83	2	0.21937498087612972	0.0031679463639364305	0.0015698163855823225	0.0027737123998065436	0.004984242464961882	0.00766496515238789	0.012798514498209578	0.01596415396711245	0.030162156035590564	0.03116240390911358	0.04889748928618598	0.01694970878461694	0.03760333759102878	0.005676534037596755	0.0
84	14	0.16801468422778226	0.005148289085927887	0.0010403510034113638	0.0017237552987982951	0.0026970514891877214	0.003671227693874332	0.00584463848662516	0.00649136658556468	0.010978105134345889	0.017323048187959898	0.03456474490425736	0.010196050419308118	0.03838880946764919	0.029947246470872373	0.0
85	48	0.22924447816224458	0.0068249309212500085	0.0046562226025831325	0.007165694935249822	0.009903900430786792	0.011347455725125275	0.014275147271290829	0.014601787509478163	0.02377247069917085	0.02644618920140996	0.04694618103154251	0.013102393088619865	0.0467057556331819	0.0034963491125554443	0.0
86	33	0.3516745111149856	0.009602009246239822	0.008085756396018556	0.012962095982489978	0.01893118866508034	0.01917600286493859	0.015258669950371458	0.010282188354500555	0.016036053668221847	0.024926078634758417	0.07067849144042837	0.033309270839899305	0.06633796908076045	0.04608873599127791	0.0
87	39	0.29575342527158843	0.008740366380394117	0.008790161434591723	0.01640554731363963	0.022614679576216296	0.016216719009728972	0.013582407114389895	0.013202506184602926	0.02096326799394193	0.02255052212372208	0.04481899231536354	0.015888113326005406	0.04367166371916879	0.04830847877982315	0.0
88	36	0.2475622275692546	0.007431432309404689	0.00815328840342405	0.015814800399018034	0.024227228852596497	0.024114803472685277	0.024667395985481767	0.021442729370699087	0.02810861789006113	0.025200277435005906	0.035132341343760046	0.008565947400858281	0.019762950135252432	0.00494041457100741	0.0
89	79	0.09673452956690295	0.005399611456904127	0.00171765273519671	0.002750573553589669	0.004197678382081269	0.005693738075882807	0.008827846021622888	0.009025299173754043	0.012021345465354577	0.01479766719877693	0.01816937676806951	0.0010952327160970272	0.010572706444882242	0.0024658015746911485	0.0
90	14	0.05614113885824773	0.008712434069079225	0.0024753521219203394	0.003026761870906845	0.0036129627315059244	0.003877910965933603	0.004654730621404085	0.0034075540984097735	0.002019340243297609	0.0067870757097940135	0.0044670396317425635	0.008696007491626256	0.0021488427827296205	0.0022551265198978787	0.0
91	42	0.197706497751382	0.00791812199976099	0.00407203135002405	0.0058569423859050635	0.009036977958082606	0.01258287242461836	0.0171094746003602	0.016238339405715493	0.023157980927800144	0.021692297186932018	0.03301531232916785	0.01079128410926133	0.020943756525913213	0.01529110654784064	0.0
92	34	0.155870077944474	0.006218607932280788	0.0036945075542160763	0.004690828422903371	0.005283374734944362	0.006676353425607068	0.010823849091275008	0.013022011271843804	0.02188510457559082	0.022589452952533715	0.03103845869371414	0.005106765063400944	0.016311175479915792	0.008529588746248108	0.0
93	50	0.15588249984959807	0.004622679658100265	0.0028037540509328928	0.0035585733135090917	0.004539833700314641	0.005695968745851299	0.0075762509579824795	0.009221501607320798	0.017453140222987426	0.019306611963565333	0.04000384695901541	0.012950245318444811	0.018667025693504743	0.009483067658068885	0.0
94	14	0.13162753189095083	0.010988314106233247	0.007131851664677809	0.009885752548234563	0.012358617506929914	0.01346938992011381	0.015280891282967116	0.01139226169457673	0.011785682077773483	0.010462088828288604	0.012823629771104754	0.002419224319872075	0.008284896985984504	0.005344931184194242	0.0
95	43	0.21070348192630828	0.007179694683385274	0.003437933866949974	0.004860967032126363	0.007289738006518645	0.010410666635081	0.017201729013028612	0.01946590582189754	0.03070125487407792	0.029158027970094896	0.04109434088630456	0.008079552837547833	0.024440794179604722	0.0073828761196909655	0.0
96	58	0.1121508958455242	0.00579125054328664	0.0021257591977998135	0.002991297047139736	0.0038862022474641985	0.004536189401943117	0.006415352618185053	0.006577288078202277	0.00976506872019603	0.013458300743168776	0.023870203028234296	0.005983382442352506	0.018487158345203394	0.008263443432348364	0.0
97	40	0.07371271406104654	0.0036317932177431927	0.0017067385891294507	0.00276461368373872	0.003706158270465408	0.004103047707624111	0.005223172609030408	0.005022711019509672	0.00742308624385395	0.0101327949296759	0.014866561001529525	0.0010297294090387025	0.00815107999584987	0.005951227383857638	0.0
98	24	0.09889593487676848	0.005105582197496381	0.001671649864316325	0.0017922246846430287	0.002052688120978597	0.002479757400716952	0.003969967915481694	0.004769758776456983	0.008163130843735558	0.01241414210127013	0.023284714120233807	0.004955885356003685	0.02244722308258881	0.005789210412846522	0.0
99	91	0.06958453305706482	0.003376819193031077	0.0012986142123618386	0.002018099975482165	0.003063429706283063	0.004161640884217761	0.006416348182362143	0.006912901867859497	0.009854058541712233	0.009667691373172013	0.011755805351958887	0.0016176127446478352	0.0066135951077075095	0.002827915916268785	0.0
100	73	0.09466071038945534	0.0034258851999939086	0.0018648594660778065	0.0026375867346098225	0.003584950496445854	0.004461728319290304	0.006427710124243579	0.00691462455430889	0.010791504459464859	0.012024016975718236	0.019050268809356542	0.004628505296685808	0.01348656723637114	0.0053625027168885744	0.0
